국적,목적,연도,월,분기,계절,코로나기간,시계열순서,입국자수,입국자수_1개월전,입국자수_3개월전,입국자수_12개월전,입국자수_3개월평균,입국자수_12개월평균,전년동월대비증감률
대만,공용,2016,1,1,겨울,0,133,2.302585092994046,2.3978952727983707,1.791759469228055,2.6390573296152584,2.3978952727983707,2.2335922215070942,-30.76923076923077
대만,공용,2016,2,1,겨울,0,134,2.9444389791664403,2.302585092994046,2.4849066497880004,2.1972245773362196,2.5902671654458267,2.3191143949452564,125.0
대만,공용,2016,3,1,봄,0,135,2.1972245773362196,2.9444389791664403,2.3978952727983707,2.302585092994046,2.538973871058276,2.310883895808741,-11.11111111111111
대만,공용,2016,4,2,봄,0,136,2.3978952727983707,2.1972245773362196,2.302585092994046,1.6094379124341003,2.5649493574615367,2.359280436670591,150.0
대만,공용,2016,5,2,봄,0,137,1.6094379124341003,2.3978952727983707,2.9444389791664403,1.791759469228055,2.120263536200091,2.3513752571634776,-20.0
대만,공용,2016,6,2,여름,0,138,1.9459101490553132,1.6094379124341003,2.1972245773362196,1.791759469228055,2.03688192726104,2.359280436670591,20.0
대만,공용,2016,7,3,여름,0,139,3.332204510175204,1.9459101490553132,2.3978952727983707,2.302585092994046,2.5902671654458267,2.4918270926325743,200.0
대만,공용,2016,8,3,여름,0,140,2.5649493574615367,3.332204510175204,1.6094379124341003,2.772588722239781,2.772588722239781,2.4709204078132605,-20.0
대만,공용,2016,9,3,가을,0,141,2.5649493574615367,2.5649493574615367,1.9459101490553132,2.3978952727983707,2.8903717578961645,2.4849066497880004,20.0
대만,공용,2016,10,4,가을,0,142,2.70805020110221,2.5649493574615367,3.332204510175204,1.791759469228055,2.614959778036198,2.545531271604435,180.0
대만,공용,2016,11,4,가을,0,143,2.70805020110221,2.70805020110221,2.5649493574615367,2.4849066497880004,2.662587827025453,2.5649493574615367,27.27272727272727
대만,공용,2016,12,4,겨울,0,144,2.0794415416798357,2.70805020110221,2.5649493574615367,2.3978952727983707,2.538973871058276,2.545531271604435,-30.0
대만,공용,2017,1,1,겨울,0,145,2.8903717578961645,2.0794415416798357,2.70805020110221,2.302585092994046,2.614959778036198,2.5964977151964628,88.88888888888889
대만,공용,2017,2,1,겨울,0,146,3.1354942159291497,2.8903717578961645,2.70805020110221,2.9444389791664403,2.793208009442517,2.6210388241125804,22.22222222222222
대만,공용,2017,3,1,봄,0,147,2.0794415416798357,3.1354942159291497,2.0794415416798357,2.1972245773362196,2.793208009442517,2.614959778036198,-12.5
대만,공용,2017,4,2,봄,0,148,3.044522437723423,2.0794415416798357,2.8903717578961645,2.3978952727983707,2.8526314299133175,2.6741486494265287,100.0
대만,공용,2017,5,2,봄,0,149,1.791759469228055,3.044522437723423,3.1354942159291497,1.6094379124341003,2.456735772821304,2.6798793241355137,25.0
대만,공용,2017,6,2,여름,0,150,3.1780538303479458,1.791759469228055,2.0794415416798357,1.9459101490553132,2.833213344056216,2.772588722239781,283.33333333333337
대만,공용,2017,7,3,여름,0,151,3.1354942159291497,3.1780538303479458,3.044522437723423,3.332204510175204,2.8716796248840124,2.7462019670665865,-18.51851851851852
대만,공용,2017,8,3,여름,0,152,2.5649493574615367,3.1354942159291497,1.791759469228055,2.5649493574615367,2.995732273553991,2.7462019670665865,0.0
대만,공용,2017,9,3,가을,0,153,2.1972245773362196,2.5649493574615367,3.1780538303479458,2.5649493574615367,2.70805020110221,2.7245795030534206,-33.33333333333333
대만,공용,2017,10,4,가을,0,154,2.8903717578961645,2.1972245773362196,3.1354942159291497,2.70805020110221,2.5902671654458267,2.740840023925201,21.428571428571427
대만,공용,2017,11,4,가을,0,155,2.70805020110221,2.8903717578961645,2.5649493574615367,2.70805020110221,2.6390573296152584,2.740840023925201,0.0
대만,공용,2017,12,4,겨울,0,156,3.1354942159291497,2.70805020110221,2.1972245773362196,2.0794415416798357,2.9267394020670396,2.8183982582710754,214.28571428571428
대만,공용,2018,1,1,겨울,0,157,2.9444389791664403,3.1354942159291497,2.8903717578961645,2.8903717578961645,2.9444389791664403,2.8233610476132043,5.88235294117647
대만,공용,2018,2,1,겨울,0,158,3.091042453358316,2.9444389791664403,2.70805020110221,3.1354942159291497,3.060270794691562,2.8183982582710754,-4.545454545454546
대만,공용,2018,3,1,봄,0,159,2.6390573296152584,3.091042453358316,3.1354942159291497,2.0794415416798357,2.908720896564361,2.847812143477369,85.71428571428571
대만,공용,2018,4,2,봄,0,160,2.8903717578961645,2.6390573296152584,2.9444389791664403,3.044522437723423,2.8903717578961645,2.833213344056216,-15.0
대만,공용,2018,5,2,봄,0,161,2.4849066497880004,2.8903717578961645,3.091042453358316,1.791759469228055,2.6855773452501515,2.8622008809294686,120.0
대만,공용,2018,6,2,여름,0,162,2.6390573296152584,2.4849066497880004,2.6390573296152584,3.1780538303479458,2.6855773452501515,2.8134107167600364,-43.47826086956522
대만,공용,2018,7,3,여름,0,163,2.9444389791664403,2.6390573296152584,2.8903717578961645,3.1354942159291497,2.70805020110221,2.793208009442517,-18.181818181818183
대만,공용,2018,8,3,여름,0,164,2.5649493574615367,2.9444389791664403,2.4849066497880004,2.5649493574615367,2.7300291078209855,2.793208009442517,0.0
대만,공용,2018,9,3,가을,0,165,2.833213344056216,2.5649493574615367,2.6390573296152584,2.1972245773362196,2.793208009442517,2.833213344056216,100.0
대만,공용,2018,10,4,가을,0,166,2.8903717578961645,2.833213344056216,2.9444389791664403,2.8903717578961645,2.772588722239781,2.833213344056216,0.0
대만,공용,2018,11,4,가을,0,167,2.9444389791664403,2.8903717578961645,2.5649493574615367,2.70805020110221,2.8903717578961645,2.8526314299133175,28.57142857142857
대만,공용,2018,12,4,겨울,0,168,3.1354942159291497,2.9444389791664403,2.833213344056216,3.1354942159291497,2.995732273553991,2.8526314299133175,0.0
대만,공용,2019,1,1,겨울,0,169,3.1354942159291497,3.1354942159291497,2.8903717578961645,2.9444389791664403,3.0757749812275277,2.8716796248840124,22.22222222222222
대만,공용,2019,2,1,겨울,0,170,3.044522437723423,3.1354942159291497,2.9444389791664403,3.091042453358316,3.106080330722856,2.8669514836880663,-4.761904761904762
대만,공용,2019,3,1,봄,0,171,2.5649493574615367,3.044522437723423,3.1354942159291497,2.6390573296152584,2.9444389791664403,2.8622008809294686,-7.6923076923076925
대만,공용,2019,4,2,봄,0,172,2.6390573296152584,2.5649493574615367,3.1354942159291497,2.8903717578961645,2.772588722239781,2.842969519001581,-23.52941176470588
대만,공용,2019,5,2,봄,0,173,2.4849066497880004,2.6390573296152584,3.044522437723423,2.4849066497880004,2.5649493574615367,2.842969519001581,0.0
대만,공용,2019,6,2,여름,0,174,3.2188758248682006,2.4849066497880004,2.5649493574615367,2.6390573296152584,2.833213344056216,2.8949907037524594,84.61538461538461
대만,공용,2019,7,3,여름,0,175,3.1354942159291497,3.2188758248682006,2.6390573296152584,2.9444389791664403,2.995732273553991,2.9132560517297525,22.22222222222222
대만,공용,2019,8,3,여름,0,176,2.8903717578961645,3.1354942159291497,2.4849066497880004,2.5649493574615367,3.091042453358316,2.9356283494842854,41.66666666666667
대만,공용,2019,9,3,가을,0,177,2.70805020110221,2.8903717578961645,3.2188758248682006,2.833213344056216,2.9267394020670396,2.9267394020670396,-12.5
대만,공용,2019,10,4,가을,0,178,2.3978952727983707,2.70805020110221,3.1354942159291497,2.8903717578961645,2.6855773452501515,2.8949907037524594,-41.17647058823529
대만,공용,2019,11,4,가을,0,179,2.4849066497880004,2.3978952727983707,2.8903717578961645,2.9444389791664403,2.538973871058276,2.8622008809294686,-38.88888888888889
대만,공용,2019,12,4,겨울,0,180,2.6390573296152584,2.4849066497880004,2.70805020110221,3.1354942159291497,2.512305623976115,2.8183982582710754,-40.909090909090914
대만,공용,2020,1,1,겨울,0,181,3.044522437723423,2.6390573296152584,2.3978952727983707,3.1354942159291497,2.751535313041949,2.808398174936492,-9.090909090909092
대만,공용,2020,2,1,겨울,0,182,2.4849066497880004,3.044522437723423,2.4849066497880004,3.044522437723423,2.751535313041949,2.762117422372486,-45.0
대만,공용,2020,3,1,봄,1,183,0.6931471805599453,2.4849066497880004,2.6390573296152584,2.5649493574615367,2.456735772821304,2.7024791560527546,-91.66666666666666
대만,공용,2020,4,2,봄,1,184,0.0,0.6931471805599453,3.044522437723423,2.6390573296152584,1.6094379124341003,2.627081138568543,-100.0
대만,공용,2020,5,2,봄,1,185,1.3862943611198906,0.0,2.4849066497880004,2.4849066497880004,0.8472978603872036,2.5776883832389665,-72.72727272727273
대만,공용,2020,6,2,여름,1,186,1.9459101490553132,1.3862943611198906,0.6931471805599453,3.2188758248682006,1.3862943611198906,2.456735772821304,-75.0
대만,공용,2020,7,3,여름,1,187,1.0986122886681098,1.9459101490553132,0.0,3.1354942159291497,1.5404450409471488,2.302585092994046,-90.9090909090909
대만,공용,2020,8,3,여름,1,188,1.3862943611198906,1.0986122886681098,1.3862943611198906,2.8903717578961645,1.5404450409471488,2.178532444324067,-82.35294117647058
대만,공용,2020,9,3,가을,1,189,0.0,1.3862943611198906,1.9459101490553132,2.70805020110221,0.9808292530117263,2.03688192726104,-100.0
대만,공용,2020,10,4,가을,1,190,1.6094379124341003,0.0,1.0986122886681098,2.3978952727983707,1.2039728043259361,1.9694406464655074,-60.0
대만,공용,2020,11,4,가을,1,191,0.6931471805599453,1.6094379124341003,1.3862943611198906,2.4849066497880004,0.9808292530117263,1.8458266904983307,-90.9090909090909
대만,공용,2020,12,4,겨울,1,192,0.0,0.6931471805599453,0.0,2.6390573296152584,0.9808292530117263,1.6582280766035324,-100.0
대만,공용,2021,1,1,겨울,1,193,1.791759469228055,0.0,1.6094379124341003,3.044522437723423,1.0986122886681098,1.3862943611198906,-75.0
대만,공용,2021,2,1,겨울,1,194,0.0,1.791759469228055,0.6931471805599453,2.4849066497880004,0.9808292530117263,1.1260112628562242,-100.0
대만,공용,2021,3,1,봄,1,195,1.791759469228055,0.0,0.0,0.6931471805599453,1.4663370687934272,1.2286654169163074,400.0
대만,공용,2021,4,2,봄,1,196,0.0,1.791759469228055,1.791759469228055,0.0,0.9808292530117263,1.2286654169163074,0.0
대만,공용,2021,5,2,봄,1,197,1.0986122886681098,0.0,0.0,1.3862943611198906,1.2039728043259361,1.2039728043259361,-33.33333333333333
대만,공용,2021,6,2,여름,1,198,1.0986122886681098,1.0986122886681098,1.791759469228055,1.9459101490553132,0.8472978603872036,1.0986122886681098,-66.66666666666666
대만,공용,2021,7,3,여름,1,199,1.3862943611198906,1.0986122886681098,0.0,1.0986122886681098,1.2039728043259361,1.1260112628562242,50.0
대만,공용,2021,8,3,여름,1,200,0.0,1.3862943611198906,1.0986122886681098,1.3862943611198906,0.9808292530117263,1.041453874828161,-100.0
대만,공용,2021,9,3,가을,1,201,0.6931471805599453,0.0,1.0986122886681098,0.0,0.8472978603872036,1.0704414117014134,0.0
대만,공용,2021,10,4,가을,1,202,0.0,0.6931471805599453,1.3862943611198906,1.6094379124341003,0.2876820724517809,0.9490805546971459,-100.0
대만,공용,2021,11,4,가을,1,203,0.6931471805599453,0.0,0.0,0.6931471805599453,0.5108256237659906,0.9490805546971459,0.0
대만,공용,2021,12,4,겨울,1,204,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.0,0.8472978603872036,1.041453874828161,0.0
대만,공용,2022,1,1,겨울,1,205,1.9459101490553132,1.3862943611198906,0.0,1.791759469228055,1.4663370687934272,1.0704414117014134,20.0
대만,공용,2022,2,1,겨울,1,206,0.6931471805599453,1.9459101490553132,0.6931471805599453,0.0,1.4663370687934272,1.0986122886681098,0.0
대만,공용,2022,3,1,봄,1,207,1.3862943611198906,0.6931471805599453,1.3862943611198906,1.791759469228055,1.4663370687934272,1.041453874828161,-40.0
대만,공용,2022,4,2,봄,1,208,0.0,1.3862943611198906,1.9459101490553132,0.0,0.8472978603872036,1.041453874828161,0.0
대만,공용,2022,5,2,봄,1,209,1.9459101490553132,0.0,0.6931471805599453,1.0986122886681098,1.3862943611198906,1.1526795099383853,200.0
대만,공용,2022,6,2,여름,1,210,0.6931471805599453,1.9459101490553132,1.3862943611198906,1.0986122886681098,1.2039728043259361,1.1260112628562242,-50.0
대만,공용,2022,7,3,여름,0,211,2.5649493574615367,0.6931471805599453,0.0,1.3862943611198906,1.992430164690206,1.3437347467010947,300.0
대만,공용,2022,8,3,여름,0,212,0.6931471805599453,2.5649493574615367,1.9459101490553132,0.0,1.7346010553881064,1.3652409519220583,0.0
대만,공용,2022,9,3,가을,0,213,1.791759469228055,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.9459101490553132,1.4469189829363254,400.0
대만,공용,2022,10,4,가을,0,214,1.9459101490553132,1.791759469228055,2.5649493574615367,0.0,1.6094379124341003,1.55814461804655,0.0
대만,공용,2022,11,4,가을,0,215,2.3978952727983707,1.9459101490553132,0.6931471805599453,0.6931471805599453,2.0794415416798357,1.7047480922384253,900.0
대만,공용,2022,12,4,겨울,0,216,2.0794415416798357,2.3978952727983707,1.791759469228055,1.3862943611198906,2.1594842493533726,1.7635885922613586,133.33333333333331
대만,공용,2023,1,1,겨울,0,217,2.4849066497880004,2.0794415416798357,1.9459101490553132,1.9459101490553132,2.3353749158170367,1.8325814637483102,83.33333333333334
대만,공용,2023,2,1,겨울,0,218,2.1972245773362196,2.4849066497880004,2.3978952727983707,0.6931471805599453,2.268683541318364,1.9218125974762528,700.0
대만,공용,2023,3,1,봄,0,219,2.4849066497880004,2.1972245773362196,2.0794415416798357,1.3862943611198906,2.3978952727983707,2.0149030205422647,266.66666666666663
대만,공용,2023,4,2,봄,0,220,2.0794415416798357,2.4849066497880004,2.4849066497880004,0.0,2.268683541318364,2.0898043287153825,0.0
대만,공용,2023,5,2,봄,0,221,2.5649493574615367,2.0794415416798357,2.1972245773362196,1.9459101490553132,2.3978952727983707,2.1498223384416355,100.0
대만,공용,2023,6,2,여름,0,222,2.302585092994046,2.5649493574615367,2.4849066497880004,0.6931471805599453,2.3353749158170367,2.224623551524334,800.0
대만,공용,2023,7,3,여름,0,223,2.6390573296152584,2.302585092994046,2.0794415416798357,2.5649493574615367,2.512305623976115,2.2335922215070942,8.333333333333332
대만,공용,2023,8,3,여름,0,224,2.3978952727983707,2.6390573296152584,2.5649493574615367,0.6931471805599453,2.456735772821304,2.310883895808741,900.0
대만,공용,2023,9,3,가을,0,225,2.1972245773362196,2.3978952727983707,2.302585092994046,1.791759469228055,2.4277482359480516,2.3353749158170367,60.0
대만,공용,2023,10,4,가을,0,226,2.6390573296152584,2.1972245773362196,2.6390573296152584,1.9459101490553132,2.4277482359480516,2.3902906734131513,116.66666666666667
대만,공용,2023,11,4,가을,0,227,2.5649493574615367,2.6390573296152584,2.3978952727983707,2.3978952727983707,2.4849066497880004,2.4054424784337534,20.0
대만,공용,2023,12,4,겨울,0,228,2.1972245773362196,2.5649493574615367,2.1972245773362196,2.0794415416798357,2.4849066497880004,2.412933150162911,14.285714285714285
대만,공용,2024,1,1,겨울,0,229,2.772588722239781,2.1972245773362196,2.6390573296152584,2.4849066497880004,2.538973871058276,2.4423470353692043,36.36363636363637
대만,공용,2024,2,1,겨울,0,230,2.6390573296152584,2.772588722239781,2.5649493574615367,2.1972245773362196,2.5649493574615367,2.477937980471907,62.5
대만,공용,2024,3,1,봄,0,231,2.0794415416798357,2.6390573296152584,2.1972245773362196,2.4849066497880004,2.538973871058276,2.4495672833426916,-36.36363636363637
대만,공용,2024,4,2,봄,0,232,3.044522437723423,2.0794415416798357,2.772588722239781,2.0794415416798357,2.662587827025453,2.538973871058276,185.71428571428572
대만,공용,2024,5,2,봄,0,233,2.0794415416798357,3.044522437723423,2.6390573296152584,2.5649493574615367,2.512305623976115,2.505525936990736,-41.66666666666667
대만,공용,2024,6,2,여름,0,234,1.791759469228055,2.0794415416798357,2.0794415416798357,2.302585092994046,2.456735772821304,2.477937980471907,-44.44444444444444
대만,공용,2024,7,3,여름,0,235,2.9444389791664403,1.791759469228055,3.044522437723423,2.6390573296152584,2.3978952727983707,2.512305623976115,38.46153846153847
대만,공용,2024,8,3,여름,0,236,2.6390573296152584,2.9444389791664403,2.0794415416798357,2.3978952727983707,2.5649493574615367,2.532373187026924,30.0
대만,공용,2024,9,3,가을,0,237,2.4849066497880004,2.6390573296152584,1.791759469228055,2.1972245773362196,2.70805020110221,2.5520459526256287,37.5
대만,공용,2024,10,4,가을,0,238,2.5649493574615367,2.4849066497880004,2.9444389791664403,2.6390573296152584,2.5649493574615367,2.545531271604435,-7.6923076923076925
대만,공용,2024,11,4,가을,0,239,2.302585092994046,2.5649493574615367,2.6390573296152584,2.5649493574615367,2.456735772821304,2.5257286443082556,-25.0
대만,공용,2024,12,4,겨울,0,240,2.302585092994046,2.302585092994046,2.4849066497880004,2.1972245773362196,2.3978952727983707,2.532373187026924,12.5
대만,공용,2025,1,1,겨울,0,241,3.258096538021482,2.302585092994046,2.5649493574615367,2.772588722239781,2.7300291078209855,2.5964977151964628,66.66666666666666
대만,공용,2025,2,1,겨울,0,242,2.70805020110221,3.258096538021482,2.302585092994046,2.6390573296152584,2.833213344056216,2.6026896854443837,7.6923076923076925
대만,공용,2025,3,1,봄,0,243,3.091042453358316,2.70805020110221,2.302585092994046,2.0794415416798357,3.044522437723423,2.6855773452501515,200.0
대만,공용,2025,4,2,봄,0,244,2.4849066497880004,3.091042453358316,3.258096538021482,3.044522437723423,2.793208009442517,2.6330871626287546,-45.0
대만,공용,2025,5,2,봄,0,245,2.3978952727983707,2.4849066497880004,2.70805020110221,2.0794415416798357,2.70805020110221,2.6508917872622613,42.857142857142854
대만,관광,2005,1,1,겨울,0,1,10.424718849016,0.0,0.0,0.0,10.424718849016,10.424718849016,0.0
대만,관광,2005,2,1,겨울,0,2,10.524816445305602,10.424718849016,0.0,0.0,10.476019565738097,10.476019565738097,0.0
대만,관광,2005,3,1,봄,0,3,10.028224133937455,10.524816445305602,0.0,0.0,10.347820747529674,10.347820747529674,0.0
대만,관광,2005,4,2,봄,0,4,10.223140564230144,10.028224133937455,10.424718849016,0.0,10.279844201427549,10.318077568421293,0.0
