국적,목적,연도,월,분기,계절,코로나기간,시계열순서,입국자수,입국자수_1개월전,입국자수_3개월전,입국자수_12개월전,입국자수_3개월평균,입국자수_12개월평균,전년동월대비증감률,연월,계절_코드,월_sin,월_cos,분기_sin,분기_cos,연도_정규화,선형트렌드,제곱트렌드,입국자수_6개월전,입국자수_24개월전,증감률_1개월,증감률_3개월,증감률_12개월,국적_빈도,국적_로그빈도,목적_빈도,국적_평균입국자수,목적_평균입국자수,국적_인코딩,목적_인코딩,계절_인코딩,국적목적_조합,국적목적_빈도,계절목적_조합,월국적_상호작용,연도국적_상호작용,국적_평균,국적_표준편차,국적_최소,국적_최대,국적_중앙값,목적_평균,목적_표준편차,목적_최소,목적_최대,계절_평균,계절_표준편차,앙상블예측,RandomForest_예측,XGBoost_예측,GradientBoosting_예측,Ridge_예측,Lasso_예측
캐나다,상용,2026,8,3,여름,0,260,28.333333333333332,26.916666666666664,25.5,26.333333333333332,27.0,29.0,0.1,202608,2,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,,260,67600,24.75,,0.05074626865671646,0.10691823899371064,0.07317073170731708,48,3.8918202981106265,180,3146.125,373.4101851851852,48,2,3,캐나다_상용,12,여름_상용,384,97248,3146.125,5707.001325929473,13.5,17405.333333333332,33.16666666666667,373.4101851851852,624.3789467077137,24.75,2828.6666666666665,11484.727777777778,33809.51398831366,90,28,27,29,6901,3342
캐나다,유학연수,2026,8,3,여름,0,260,189.33333333333334,179.86666666666667,170.4,143.0,84.11111111111113,48.19444444444445,0.1,202608,2,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,,260,67600,142.0,,0.05234058238112791,0.1104628549202645,0.3217592592592593,48,3.8918202981106265,180,3146.125,1424.4648148148149,48,3,3,캐나다_유학연수,12,여름_유학연수,384,97248,3146.125,5707.001325929473,13.5,17405.333333333332,33.16666666666667,1424.4648148148149,4236.256416933347,8.75,33336.0,11484.727777777778,33809.51398831366,173,112,91,117,6949,3353
인도네시아,공용,2026,8,3,여름,0,260,214.33333333333334,203.61666666666667,192.9,113.0,257.6666666666667,186.83333333333334,0.1,202608,2,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,,260,67600,68.0,,0.05237435855665065,0.11053807804710333,0.888888888888889,48,3.8918202981106265,180,3109.793402777778,273.81898148148144,42,0,3,인도네시아_공용,12,여름_공용,384,97248,3109.793402777778,5382.022766140716,60.0,19254.0,207.33333333333334,273.81898148148144,671.2705769271112,1.25,3532.0,11484.727777777778,33809.51398831366,307,239,245,265,7385,3649
인도네시아,관광,2026,8,3,여름,0,260,6865.666666666667,6522.383333333333,6179.1,4847.666666666667,8347.666666666666,8996.805555555557,0.1,202608,2,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,,260,67600,8167.75,,0.052623510805997975,0.11109313225783832,0.41619689261652687,48,3.8918202981106265,180,3109.793402777778,44945.81712962963,42,1,3,인도네시아_관광,12,여름_관광,384,97248,3109.793402777778,5382.022766140716,60.0,19254.0,207.33333333333334,44945.81712962963,54906.56830808382,3273.0,224785.0,11484.727777777778,33809.51398831366,7827,7675,7635,8005,19143,13148
인도네시아,상용,2026,8,3,여름,0,260,133.66666666666666,126.98333333333332,120.3,75.0,135.88888888888889,107.30555555555554,0.1,202608,2,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,,260,67600,106.25,,0.05222034119025918,0.11019510854630388,0.7719298245614034,48,3.8918202981106265,180,3109.793402777778,373.4101851851852,42,2,3,인도네시아_상용,12,여름_상용,384,97248,3109.793402777778,5382.022766140716,60.0,19254.0,207.33333333333334,373.4101851851852,624.3789467077137,24.75,2828.6666666666665,11484.727777777778,33809.51398831366,201,138,129,140,7251,3498
인도네시아,유학연수,2026,8,3,여름,0,260,1255.0,1192.25,1129.5,825.3333333333334,543.8888888888889,294.72222222222223,0.1,202608,2,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,,260,67600,899.75,,0.052587471192122356,0.11101282618310482,0.5199677289229527,48,3.8918202981106265,180,3109.793402777778,1424.4648148148149,42,3,3,인도네시아_유학연수,12,여름_유학연수,384,97248,3109.793402777778,5382.022766140716,60.0,19254.0,207.33333333333334,1424.4648148148149,4236.256416933347,8.75,33336.0,11484.727777777778,33809.51398831366,717,663,597,675,7298,3487
중국,공용,2026,9,3,가을,0,261,231.33333333333334,219.76666666666665,208.20000000000002,106.66666666666667,209.55555555555554,163.7222222222222,0.1,202609,3,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,,261,68121,183.25,,0.052393175298203344,0.11057998725302737,1.1578947368421053,48,3.8918202981106265,180,46212.04861111112,273.81898148148144,44,0,0,중국_공용,12,가을_공용,432,97248,46212.04861111112,72909.78306073407,56.25,205420.25,3584.458333333333,273.81898148148144,671.2705769271112,1.25,3532.0,12899.6,36031.19634332136,289,224,192,206,8014,3995
중국,관광,2026,9,3,가을,0,261,179117.66666666666,170161.78333333333,161205.9,69723.66666666667,188209.88888888888,123673.19444444444,0.1,202609,3,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,,261,68121,165842.25,,0.0526312696460164,0.11111042186573071,1.5689426028091442,48,3.8918202981106265,180,46212.04861111112,44945.81712962963,44,1,0,중국_관광,12,가을_관광,432,97248,46212.04861111112,72909.78306073407,56.25,205420.25,3584.458333333333,44945.81712962963,54906.56830808382,3273.0,224785.0,12899.6,36031.19634332136,185890,189149,142108,188330,219190,214274
중국,상용,2026,9,3,가을,0,261,2473.3333333333335,2349.6666666666665,2226.0,1375.3333333333333,2423.6666666666665,1936.1666666666667,0.1,202609,3,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,,261,68121,2579.0,,0.05260918888258663,0.11106121838048204,0.7977718575926377,48,3.8918202981106265,180,46212.04861111112,373.4101851851852,44,2,0,중국_상용,12,가을_상용,432,97248,46212.04861111112,72909.78306073407,56.25,205420.25,3584.458333333333,373.4101851851852,624.3789467077137,24.75,2828.6666666666665,12899.6,36031.19634332136,2498,2411,2464,2477,10375,6351
중국,유학연수,2026,9,3,가을,0,261,19335.0,18368.25,17401.5,12176.666666666666,19716.777777777777,11291.055555555557,0.1,202609,3,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,,261,68121,22288.25,,0.052628713747158974,0.1111047263324235,0.5878247064298032,48,3.8918202981106265,180,46212.04861111112,1424.4648148148149,44,3,0,중국_유학연수,12,가을_유학연수,432,97248,46212.04861111112,72909.78306073407,56.25,205420.25,3584.458333333333,1424.4648148148149,4236.256416933347,8.75,33336.0,12899.6,36031.19634332136,19940,19687,20646,20161,30462,26570
일본,공용,2026,9,3,가을,0,261,176.0,167.2,158.4,90.66666666666667,141.33333333333334,112.91666666666667,0.1,202609,3,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,,261,68121,116.25,,0.052318668252080924,0.11041405269761602,0.9309090909090908,48,3.8918202981106265,180,43674.144097222226,273.81898148148144,43,0,0,일본_공용,12,가을_공용,432,97248,43674.144097222226,77578.9924823001,82.75,224785.0,1031.25,273.81898148148144,671.2705769271112,1.25,3532.0,12899.6,36031.19634332136,234,170,137,153,7980,3797
일본,관광,2026,9,3,가을,0,261,191218.33333333334,181657.41666666666,172096.5,89816.66666666667,179769.77777777775,132684.8611111111,0.1,202609,3,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,,261,68121,224785.0,,0.052631289219097675,0.1111104654822606,1.128972399639269,48,3.8918202981106265,180,43674.144097222226,44945.81712962963,43,1,0,일본_관광,12,가을_관광,432,97248,43674.144097222226,77578.9924823001,82.75,224785.0,1031.25,44945.81712962963,54906.56830808382,3273.0,224785.0,12899.6,36031.19634332136,184010,185878,148811,190501,199195,193319
일본,상용,2026,9,3,가을,0,261,1232.3333333333333,1170.7166666666665,1109.1,803.0,1360.6666666666667,1120.111111111111,0.1,202609,3,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,,261,68121,1037.5,,0.05258666059769865,0.1110110200282257,0.5339966832504145,48,3.8918202981106265,180,43674.144097222226,373.4101851851852,43,2,0,일본_상용,12,가을_상용,432,97248,43674.144097222226,77578.9924823001,82.75,224785.0,1031.25,373.4101851851852,624.3789467077137,24.75,2828.6666666666665,12899.6,36031.19634332136,1360,1272,1321,1347,9372,5185
일본,유학연수,2026,9,3,가을,0,261,1161.0,1102.95,1044.9,872.3333333333334,1634.8888888888887,1014.3333333333334,0.1,202609,3,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,,261,68121,896.5,,0.05258390325648802,0.11100487618319141,0.3305343511450381,48,3.8918202981106265,180,43674.144097222226,1424.4648148148149,43,3,0,일본_유학연수,12,가을_유학연수,432,97248,43674.144097222226,77578.9924823001,82.75,224785.0,1031.25,1424.4648148148149,4236.256416933347,8.75,33336.0,12899.6,36031.19634332136,1419,1319,1454,1382,9987,5785
대만,공용,2026,9,3,가을,0,261,8.0,7.6,7.2,4.666666666666667,10.111111111111112,8.13888888888889,0.1,202609,3,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,,261,68121,10.5,,0.046511627906976785,0.09756097560975609,0.588235294117647,48,3.8918202981106265,180,19442.779513888887,273.81898148148144,5,0,0,대만_공용,12,가을_공용,432,97248,19442.779513888887,33871.209868563164,5.0,85999.0,171.83333333333331,273.81898148148144,671.2705769271112,1.25,3532.0,12899.6,36031.19634332136,77,10,11,10,7466,3587
대만,관광,2026,9,3,가을,0,261,73386.33333333333,69717.01666666666,66047.7,31778.0,79113.22222222222,58452.777777777774,0.1,202609,3,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,,261,68121,78964.0,,0.052630824026596655,0.11110942885073183,1.3093027890535678,48,3.8918202981106265,180,19442.779513888887,44945.81712962963,5,1,0,대만_관광,12,가을_관광,432,97248,19442.779513888887,33871.209868563164,5.0,85999.0,171.83333333333331,44945.81712962963,54906.56830808382,3273.0,224785.0,12899.6,36031.19634332136,88960,87629,94933,91980,98739,93175
대만,상용,2026,9,3,가을,0,261,166.33333333333334,158.01666666666668,149.70000000000002,146.33333333333334,194.11111111111111,146.74999999999997,0.1,202609,3,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,,261,68121,118.0,,0.05230059742165389,0.11037381110373805,0.13574660633484162,48,3.8918202981106265,180,19442.779513888887,373.4101851851852,5,2,0,대만_상용,12,가을_상용,432,97248,19442.779513888887,33871.209868563164,5.0,85999.0,171.83333333333331,373.4101851851852,624.3789467077137,24.75,2828.6666666666665,12899.6,36031.19634332136,244,174,185,187,7684,3793
대만,유학연수,2026,9,3,가을,0,261,280.3333333333333,266.31666666666666,252.29999999999998,157.0,489.88888888888886,309.1666666666667,0.1,202609,3,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,,261,68121,313.75,,0.05243469044204745,0.11067245690222398,0.780590717299578,48,3.8918202981106265,180,19442.779513888887,1424.4648148148149,5,3,0,대만_유학연수,12,가을_유학연수,432,97248,19442.779513888887,33871.209868563164,5.0,85999.0,171.83333333333331,1424.4648148148149,4236.256416933347,8.75,33336.0,12899.6,36031.19634332136,447,350,467,459,8186,4269
미국,공용,2026,9,3,가을,0,261,2510.3333333333335,2384.8166666666666,2259.3,1971.0,2959.0,2466.111111111111,0.1,202609,3,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,,261,68121,2482.75,,0.052609518753187326,0.111061953428011,0.27349560513860727,48,3.8918202981106265,180,17662.763888888887,273.81898148148144,14,0,0,미국_공용,12,가을_공용,432,97248,17662.763888888887,30507.139956446303,106.33333333333333,91502.0,1885.7083333333335,273.81898148148144,671.2705769271112,1.25,3532.0,12899.6,36031.19634332136,2974,2887,2999,2897,11390,7146
미국,관광,2026,9,3,가을,0,261,69579.33333333333,66100.36666666665,62621.399999999994,43468.333333333336,66231.55555555555,56009.194444444445,0.1,202609,3,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,,261,68121,69832.75,,0.05263078272209211,0.11110933680812832,0.6006763388749154,48,3.8918202981106265,180,17662.763888888887,44945.81712962963,14,1,0,미국_관광,12,가을_관광,432,97248,17662.763888888887,30507.139956446303,106.33333333333333,91502.0,1885.7083333333335,44945.81712962963,54906.56830808382,3273.0,224785.0,12899.6,36031.19634332136,76360,75505,94257,72209,78634,72177
미국,상용,2026,9,3,가을,0,261,238.33333333333334,226.41666666666666,214.5,170.33333333333334,243.44444444444443,214.3611111111111,0.1,202609,3,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,,261,68121,219.5,,0.05240014657383665,0.11059551430781134,0.3968871595330739,48,3.8918202981106265,180,17662.763888888887,373.4101851851852,14,2,0,미국_상용,12,가을_상용,432,97248,17662.763888888887,30507.139956446303,106.33333333333333,91502.0,1885.7083333333335,373.4101851851852,624.3789467077137,24.75,2828.6666666666665,12899.6,36031.19634332136,312,237,245,259,8235,3945
미국,유학연수,2026,9,3,가을,0,261,140.0,133.0,126.0,94.66666666666667,725.7777777777778,438.8333333333333,0.1,202609,3,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,,261,68121,162.0,,0.05223880597014925,0.11023622047244094,0.47386759581881527,48,3.8918202981106265,180,17662.763888888887,1424.4648148148149,14,3,0,미국_유학연수,12,가을_유학연수,432,97248,17662.763888888887,30507.139956446303,106.33333333333333,91502.0,1885.7083333333335,1424.4648148148149,4236.256416933347,8.75,33336.0,12899.6,36031.19634332136,673,583,634,634,9184,4887
홍콩,공용,2026,9,3,가을,0,261,1.3333333333333333,1.2666666666666666,1.2,0.3333333333333333,1.6666666666666663,1.5833333333333333,0.1,202609,3,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,,261,68121,2.0,,0.029411764705882346,0.06060606060606059,0.75,48,3.8918202981106265,180,7774.140625,273.81898148148144,60,0,0,홍콩_공용,12,가을_공용,432,97248,7774.140625,13803.683275345851,1.25,42363.0,70.16666666666666,273.81898148148144,671.2705769271112,1.25,3532.0,12899.6,36031.19634332136,68,1,5,6,7430,3558
홍콩,관광,2026,9,3,가을,0,261,24085.0,22880.75,21676.5,10966.0,30561.22222222222,23995.611111111113,0.1,202609,3,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,,261,68121,29669.25,,0.052629278792050434,0.11110598546880406,1.1962250387526214,48,3.8918202981106265,180,7774.140625,44945.81712962963,60,1,0,홍콩_관광,12,가을_관광,432,97248,7774.140625,13803.683275345851,1.25,42363.0,70.16666666666666,44945.81712962963,54906.56830808382,3273.0,224785.0,12899.6,36031.19634332136,29749,29743,27903,29539,46958,41164
홍콩,상용,2026,9,3,가을,0,261,46.0,43.699999999999996,41.4,38.0,46.0,49.0,0.1,202609,3,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,,261,68121,49.25,,0.05145413870246095,0.10849056603773588,0.20512820512820512,48,3.8918202981106265,180,7774.140625,373.4101851851852,60,2,0,홍콩_상용,12,가을_상용,432,97248,7774.140625,13803.683275345851,1.25,42363.0,70.16666666666666,373.4101851851852,624.3789467077137,24.75,2828.6666666666665,12899.6,36031.19634332136,114,46,57,48,7480,3593
홍콩,유학연수,2026,9,3,가을,0,261,187.0,177.65,168.3,114.0,226.44444444444443,155.02777777777777,0.1,202609,3,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,,261,68121,185.25,,0.0523369717324377,0.11045481393975184,0.6347826086956522,48,3.8918202981106265,180,7774.140625,1424.4648148148149,60,3,0,홍콩_유학연수,12,가을_유학연수,432,97248,7774.140625,13803.683275345851,1.25,42363.0,70.16666666666666,1424.4648148148149,4236.256416933347,8.75,33336.0,12899.6,36031.19634332136,278,204,218,237,7755,3836
태국,공용,2026,9,3,가을,0,261,419.0,398.04999999999995,377.1,233.66666666666666,337.44444444444446,233.4722222222222,0.1,202609,3,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,,261,68121,232.0,,0.05249968675604573,0.11081724411531334,0.7897727272727273,48,3.8918202981106265,180,5410.644097222222,273.81898148148144,52,0,0,태국_공용,12,가을_공용,432,97248,5410.644097222222,10043.429966232909,50.666666666666664,36286.333333333336,176.875,273.81898148148144,671.2705769271112,1.25,3532.0,12899.6,36031.19634332136,451,391,349,363,7959,3876
태국,관광,2026,9,3,가을,0,261,14748.333333333334,14010.916666666666,13273.5,10260.333333333334,13477.0,18493.833333333332,0.1,202609,3,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,,261,68121,22705.0,,0.052627822746115,0.11110274084397408,0.4373700623700623,48,3.8918202981106265,180,5410.644097222222,44945.81712962963,52,1,0,태국_관광,12,가을_관광,432,97248,5410.644097222222,10043.429966232909,50.666666666666664,36286.333333333336,176.875,44945.81712962963,54906.56830808382,3273.0,224785.0,12899.6,36031.19634332136,14295,14209,13699,14571,22897,16441
태국,상용,2026,9,3,가을,0,261,80.33333333333333,76.31666666666666,72.3,50.666666666666664,71.77777777777779,67.24999999999999,0.1,202609,3,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,,261,68121,72.0,,0.051950851476611326,0.10959527057753522,0.5741935483870968,48,3.8918202981106265,180,5410.644097222222,373.4101851851852,52,2,0,태국_상용,12,가을_상용,432,97248,5410.644097222222,10043.429966232909,50.666666666666664,36286.333333333336,176.875,373.4101851851852,624.3789467077137,24.75,2828.6666666666665,12899.6,36031.19634332136,145,77,77,78,7738,3642
태국,유학연수,2026,9,3,가을,0,261,156.33333333333334,148.51666666666668,140.70000000000002,110.0,237.77777777777774,152.05555555555554,0.1,202609,3,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,,261,68121,177.75,,0.05227956749526248,0.11032698188661484,0.4174174174174175,48,3.8918202981106265,180,5410.644097222222,1424.4648148148149,52,3,0,태국_유학연수,12,가을_유학연수,432,97248,5410.644097222222,10043.429966232909,50.666666666666664,36286.333333333336,176.875,1424.4648148148149,4236.256416933347,8.75,33336.0,12899.6,36031.19634332136,274,196,225,236,8021,3897
말레이시아,공용,2026,9,3,가을,0,261,11.333333333333334,10.766666666666667,10.200000000000001,15.0,10.333333333333334,7.277777777777779,0.1,202609,3,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,,261,68121,5.25,,0.04815864022662887,0.10119047619047614,-0.22916666666666663,48,3.8918202981106265,180,4232.541666666667,273.81898148148144,11,0,0,말레이시아_공용,12,가을_공용,432,97248,4232.541666666667,7878.866471116315,5.25,26265.333333333332,82.66666666666666,273.81898148148144,671.2705769271112,1.25,3532.0,12899.6,36031.19634332136,79,13,10,10,7439,3550
말레이시아,관광,2026,9,3,가을,0,261,17209.0,16348.55,15488.1,8369.333333333334,11021.666666666666,13107.722222222224,0.1,202609,3,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,,261,68121,16627.5,,0.05262835980195178,0.11110393760773703,1.056071044562144,48,3.8918202981106265,180,4232.541666666667,44945.81712962963,11,1,0,말레이시아_관광,12,가을_관광,432,97248,4232.541666666667,7878.866471116315,5.25,26265.333333333332,82.66666666666666,44945.81712962963,54906.56830808382,3273.0,224785.0,12899.6,36031.19634332136,13236,13245,13499,13038,16916,10450
말레이시아,상용,2026,9,3,가을,0,261,84.33333333333333,80.11666666666666,75.89999999999999,44.666666666666664,76.55555555555556,70.94444444444444,0.1,202609,3,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,,261,68121,81.0,,0.051982740908157,0.10966623320329438,0.8686131386861313,48,3.8918202981106265,180,4232.541666666667,373.4101851851852,11,2,0,말레이시아_상용,12,가을_상용,432,97248,4232.541666666667,7878.866471116315,5.25,26265.333333333332,82.66666666666666,373.4101851851852,624.3789467077137,24.75,2828.6666666666665,12899.6,36031.19634332136,147,79,85,79,7545,3637
말레이시아,유학연수,2026,9,3,가을,0,261,151.0,143.45,135.9,86.0,309.4444444444444,160.49999999999997,0.1,202609,3,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,,261,68121,175.0,,0.05226722049151964,0.11029948867786701,0.7471264367816092,48,3.8918202981106265,180,4232.541666666667,1424.4648148148149,11,3,0,말레이시아_유학연수,12,가을_유학연수,432,97248,4232.541666666667,7878.866471116315,5.25,26265.333333333332,82.66666666666666,1424.4648148148149,4236.256416933347,8.75,33336.0,12899.6,36031.19634332136,308,222,278,294,7957,4025
싱가포르,공용,2026,9,3,가을,0,261,19.0,18.05,17.1,10.0,16.555555555555554,11.333333333333334,0.1,202609,3,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,,261,68121,13.75,,0.04986876640419943,0.10497237569060765,0.8181818181818182,48,3.8918202981106265,180,6122.14236111111,273.81898148148144,28,0,0,싱가포르_공용,12,가을_공용,432,97248,6122.14236111111,12378.40829217557,6.25,54384.333333333336,146.91666666666669,273.81898148148144,671.2705769271112,1.25,3532.0,12899.6,36031.19634332136,87,21,17,16,7483,3586
