country_kr,country_en,country_code,purpose_kr,purpose_en,purpose_code,ym,year,month,visitors,is_peak,lag_1,rolling_mean_3
불가리아,Bulgaria,5,상용,Business,1,2021-06,2021,6,1,0,0.0,0.0
불가리아,Bulgaria,5,상용,Business,1,2021-07,2021,7,3,1,1.0,0.3333333333333333
불가리아,Bulgaria,5,상용,Business,1,2021-08,2021,8,3,1,3.0,1.3333333333333333
불가리아,Bulgaria,5,상용,Business,1,2021-09,2021,9,0,0,3.0,2.333333333333333
불가리아,Bulgaria,5,상용,Business,1,2021-10,2021,10,0,0,0.0,2.0
불가리아,Bulgaria,5,상용,Business,1,2021-11,2021,11,0,0,0.0,1.0
불가리아,Bulgaria,5,상용,Business,1,2020-08,2020,8,0,1,0.0,0.0
불가리아,Bulgaria,5,상용,Business,1,2020-07,2020,7,0,1,0.0,0.0
불가리아,Bulgaria,5,상용,Business,1,2020-06,2020,6,0,0,0.0,0.0
불가리아,Bulgaria,5,상용,Business,1,2020-05,2020,5,0,0,0.0,0.0
불가리아,Bulgaria,5,공용,Official,2,2025-04,2025,4,1,0,2.0,1.0
불가리아,Bulgaria,5,상용,Business,1,2019-02,2019,2,0,0,1.0,
불가리아,Bulgaria,5,상용,Business,1,2019-03,2019,3,3,0,0.0,
불가리아,Bulgaria,5,상용,Business,1,2019-04,2019,4,4,0,3.0,1.3333333333333333
불가리아,Bulgaria,5,상용,Business,1,2019-05,2019,5,3,0,4.0,2.333333333333333
불가리아,Bulgaria,5,상용,Business,1,2019-06,2019,6,1,0,3.0,3.333333333333333
불가리아,Bulgaria,5,상용,Business,1,2019-07,2019,7,2,1,1.0,2.6666666666666665
불가리아,Bulgaria,5,상용,Business,1,2021-12,2021,12,1,1,0.0,0.0
불가리아,Bulgaria,5,상용,Business,1,2019-08,2019,8,4,1,2.0,2.0
불가리아,Bulgaria,5,상용,Business,1,2019-10,2019,10,2,0,3.0,3.0
불가리아,Bulgaria,5,상용,Business,1,2019-11,2019,11,4,0,2.0,3.0
불가리아,Bulgaria,5,상용,Business,1,2019-12,2019,12,1,1,4.0,3.0
불가리아,Bulgaria,5,상용,Business,1,2020-01,2020,1,4,0,1.0,2.333333333333333
불가리아,Bulgaria,5,상용,Business,1,2020-02,2020,2,0,0,4.0,3.0
불가리아,Bulgaria,5,상용,Business,1,2020-03,2020,3,0,0,0.0,1.6666666666666667
불가리아,Bulgaria,5,상용,Business,1,2020-04,2020,4,0,0,0.0,1.3333333333333333
불가리아,Bulgaria,5,상용,Business,1,2019-09,2019,9,3,0,4.0,2.333333333333333
불가리아,Bulgaria,5,상용,Business,1,2022-01,2022,1,0,0,1.0,0.3333333333333333
불가리아,Bulgaria,5,상용,Business,1,2022-02,2022,2,1,0,0.0,0.3333333333333333
불가리아,Bulgaria,5,상용,Business,1,2022-03,2022,3,0,0,1.0,0.6666666666666666
불가리아,Bulgaria,5,상용,Business,1,2023-12,2023,12,2,1,1.0,2.0
불가리아,Bulgaria,5,상용,Business,1,2024-01,2024,1,3,0,2.0,2.0
불가리아,Bulgaria,5,상용,Business,1,2024-02,2024,2,1,0,3.0,2.0
불가리아,Bulgaria,5,상용,Business,1,2024-03,2024,3,1,0,1.0,2.0
불가리아,Bulgaria,5,상용,Business,1,2024-04,2024,4,2,0,1.0,1.6666666666666667
불가리아,Bulgaria,5,상용,Business,1,2024-05,2024,5,1,0,2.0,1.3333333333333333
불가리아,Bulgaria,5,상용,Business,1,2024-06,2024,6,0,0,1.0,1.3333333333333333
불가리아,Bulgaria,5,상용,Business,1,2023-11,2023,11,1,0,3.0,1.6666666666666667
불가리아,Bulgaria,5,상용,Business,1,2024-07,2024,7,1,1,0.0,1.0
불가리아,Bulgaria,5,상용,Business,1,2024-09,2024,9,3,0,0.0,0.3333333333333333
불가리아,Bulgaria,5,상용,Business,1,2024-10,2024,10,2,0,3.0,1.3333333333333333
불가리아,Bulgaria,5,상용,Business,1,2024-11,2024,11,1,0,2.0,1.6666666666666667
불가리아,Bulgaria,5,상용,Business,1,2024-12,2024,12,1,1,1.0,2.0
불가리아,Bulgaria,5,상용,Business,1,2025-01,2025,1,0,0,1.0,1.3333333333333333
불가리아,Bulgaria,5,상용,Business,1,2025-02,2025,2,0,0,0.0,0.6666666666666666
불가리아,Bulgaria,5,상용,Business,1,2025-03,2025,3,1,0,0.0,0.3333333333333333
불가리아,Bulgaria,5,상용,Business,1,2024-08,2024,8,0,1,1.0,0.6666666666666666
불가리아,Bulgaria,5,상용,Business,1,2025-05,2025,5,3,0,1.0,0.6666666666666666
불가리아,Bulgaria,5,상용,Business,1,2023-10,2023,10,3,0,2.0,0.6666666666666666
불가리아,Bulgaria,5,상용,Business,1,2023-08,2023,8,0,1,0.0,0.0
불가리아,Bulgaria,5,상용,Business,1,2022-04,2022,4,1,0,0.0,0.3333333333333333
불가리아,Bulgaria,5,상용,Business,1,2022-05,2022,5,2,0,1.0,0.6666666666666666
불가리아,Bulgaria,5,상용,Business,1,2022-06,2022,6,2,0,2.0,1.0
불가리아,Bulgaria,5,상용,Business,1,2022-07,2022,7,0,1,2.0,1.6666666666666667
불가리아,Bulgaria,5,상용,Business,1,2022-08,2022,8,1,1,0.0,1.3333333333333333
불가리아,Bulgaria,5,상용,Business,1,2022-09,2022,9,0,0,1.0,1.0
불가리아,Bulgaria,5,상용,Business,1,2022-10,2022,10,1,0,0.0,0.3333333333333333
불가리아,Bulgaria,5,상용,Business,1,2023-09,2023,9,2,0,0.0,0.0
불가리아,Bulgaria,5,상용,Business,1,2022-11,2022,11,1,0,1.0,0.6666666666666666
불가리아,Bulgaria,5,상용,Business,1,2023-01,2023,1,1,0,1.0,1.0
불가리아,Bulgaria,5,상용,Business,1,2023-02,2023,2,0,0,1.0,1.0
불가리아,Bulgaria,5,상용,Business,1,2023-03,2023,3,1,0,0.0,0.6666666666666666
불가리아,Bulgaria,5,상용,Business,1,2023-04,2023,4,1,0,1.0,0.6666666666666666
불가리아,Bulgaria,5,상용,Business,1,2023-05,2023,5,0,0,1.0,0.6666666666666666
불가리아,Bulgaria,5,상용,Business,1,2023-06,2023,6,0,0,0.0,0.6666666666666666
불가리아,Bulgaria,5,상용,Business,1,2023-07,2023,7,0,1,0.0,0.3333333333333333
불가리아,Bulgaria,5,상용,Business,1,2022-12,2022,12,1,1,1.0,0.6666666666666666
불가리아,Bulgaria,5,공용,Official,2,2025-05,2025,5,2,0,1.0,1.3333333333333333
불가리아,Bulgaria,5,상용,Business,1,2019-01,2019,1,1,0,,
불가리아,Bulgaria,5,유학연수,Study,4,2019-02,2019,2,15,0,10.0,
불가리아,Bulgaria,5,관광,Tourism,5,2024-11,2024,11,286,0,589.0,474.6666666666667
불가리아,Bulgaria,5,관광,Tourism,5,2024-12,2024,12,184,1,286.0,462.6666666666667
불가리아,Bulgaria,5,관광,Tourism,5,2025-01,2025,1,163,0,184.0,353.0
불가리아,Bulgaria,5,관광,Tourism,5,2025-02,2025,2,132,0,163.0,211.0
불가리아,Bulgaria,5,관광,Tourism,5,2025-03,2025,3,780,0,132.0,159.66666666666666
불가리아,Bulgaria,5,관광,Tourism,5,2025-04,2025,4,1135,0,780.0,358.3333333333333
불가리아,Bulgaria,5,관광,Tourism,5,2025-05,2025,5,559,0,1135.0,682.3333333333334
불가리아,Bulgaria,5,기타,Other,3,2019-04,2019,4,411,0,236.0,221.66666666666663
불가리아,Bulgaria,5,기타,Other,3,2019-01,2019,1,265,0,,
불가리아,Bulgaria,5,기타,Other,3,2019-02,2019,2,164,0,265.0,
불가리아,Bulgaria,5,기타,Other,3,2025-05,2025,5,176,0,246.0,169.0
불가리아,Bulgaria,5,기타,Other,3,2025-04,2025,4,246,0,158.0,115.0
불가리아,Bulgaria,5,기타,Other,3,2025-03,2025,3,158,0,103.0,116.0
불가리아,Bulgaria,5,기타,Other,3,2025-02,2025,2,103,0,84.0,131.66666666666666
불가리아,Bulgaria,5,기타,Other,3,2025-01,2025,1,84,0,161.0,159.66666666666666
불가리아,Bulgaria,5,기타,Other,3,2024-12,2024,12,161,1,150.0,159.33333333333334
불가리아,Bulgaria,5,기타,Other,3,2024-11,2024,11,150,0,168.0,168.66666666666666
불가리아,Bulgaria,5,기타,Other,3,2024-10,2024,10,168,0,160.0,161.33333333333334
불가리아,Bulgaria,5,기타,Other,3,2024-09,2024,9,160,0,178.0,176.0
불가리아,Bulgaria,5,기타,Other,3,2024-08,2024,8,178,1,146.0,160.0
불가리아,Bulgaria,5,기타,Other,3,2024-07,2024,7,146,1,204.0,188.3333333333333
불가리아,Bulgaria,5,기타,Other,3,2024-06,2024,6,204,0,130.0,202.66666666666663
불가리아,Bulgaria,5,기타,Other,3,2024-05,2024,5,130,0,231.0,196.66666666666663
불가리아,Bulgaria,5,기타,Other,3,2024-04,2024,4,231,0,247.0,160.33333333333334
불가리아,Bulgaria,5,기타,Other,3,2024-03,2024,3,247,0,112.0,118.66666666666669
불가리아,Bulgaria,5,관광,Tourism,5,2024-10,2024,10,589,0,513.0,366.3333333333333
불가리아,Bulgaria,5,기타,Other,3,2024-02,2024,2,112,0,122.0,113.66666666666669
불가리아,Bulgaria,5,관광,Tourism,5,2024-09,2024,9,513,0,322.0,279.6666666666667
불가리아,Bulgaria,5,관광,Tourism,5,2024-07,2024,7,264,1,253.0,399.0
불가리아,Bulgaria,5,관광,Tourism,5,2022-06,2022,6,72,0,68.0,56.66666666666666
불가리아,Bulgaria,5,관광,Tourism,5,2022-07,2022,7,106,1,72.0,71.0
불가리아,Bulgaria,5,관광,Tourism,5,2022-08,2022,8,139,1,106.0,82.0
불가리아,Bulgaria,5,관광,Tourism,5,2022-09,2022,9,180,0,139.0,105.66666666666669
불가리아,Bulgaria,5,관광,Tourism,5,2022-10,2022,10,185,0,180.0,141.66666666666666
불가리아,Bulgaria,5,관광,Tourism,5,2022-11,2022,11,124,0,185.0,168.0
불가리아,Bulgaria,5,관광,Tourism,5,2022-12,2022,12,122,1,124.0,163.0
불가리아,Bulgaria,5,관광,Tourism,5,2023-01,2023,1,99,0,122.0,143.66666666666666
불가리아,Bulgaria,5,관광,Tourism,5,2023-02,2023,2,80,0,99.0,115.0
불가리아,Bulgaria,5,관광,Tourism,5,2023-03,2023,3,236,0,80.0,100.33333333333331
불가리아,Bulgaria,5,관광,Tourism,5,2023-04,2023,4,468,0,236.0,138.33333333333334
불가리아,Bulgaria,5,관광,Tourism,5,2023-05,2023,5,350,0,468.0,261.3333333333333
불가리아,Bulgaria,5,관광,Tourism,5,2023-06,2023,6,216,0,350.0,351.3333333333333
불가리아,Bulgaria,5,관광,Tourism,5,2023-07,2023,7,272,1,216.0,344.6666666666667
불가리아,Bulgaria,5,관광,Tourism,5,2023-08,2023,8,223,1,272.0,279.3333333333333
불가리아,Bulgaria,5,관광,Tourism,5,2023-09,2023,9,418,0,223.0,237.0
불가리아,Bulgaria,5,관광,Tourism,5,2023-10,2023,10,397,0,418.0,304.3333333333333
불가리아,Bulgaria,5,관광,Tourism,5,2023-11,2023,11,266,0,397.0,346.0
불가리아,Bulgaria,5,관광,Tourism,5,2023-12,2023,12,106,1,266.0,360.3333333333333
불가리아,Bulgaria,5,관광,Tourism,5,2024-01,2024,1,136,0,106.0,256.3333333333333
불가리아,Bulgaria,5,관광,Tourism,5,2024-02,2024,2,118,0,136.0,169.33333333333334
불가리아,Bulgaria,5,관광,Tourism,5,2024-03,2024,3,739,0,118.0,120.0
불가리아,Bulgaria,5,관광,Tourism,5,2024-04,2024,4,567,0,739.0,331.0
불가리아,Bulgaria,5,관광,Tourism,5,2024-05,2024,5,377,0,567.0,474.6666666666667
불가리아,Bulgaria,5,관광,Tourism,5,2024-06,2024,6,253,0,377.0,561.0
불가리아,Bulgaria,5,관광,Tourism,5,2024-08,2024,8,322,1,264.0,298.0
불가리아,Bulgaria,5,관광,Tourism,5,2022-05,2022,5,68,0,73.0,48.0
불가리아,Bulgaria,5,기타,Other,3,2024-01,2024,1,122,0,122.0,126.66666666666669
불가리아,Bulgaria,5,기타,Other,3,2023-11,2023,11,97,0,161.0,121.0
불가리아,Bulgaria,5,기타,Other,3,2021-05,2021,5,89,0,104.0,143.33333333333334
불가리아,Bulgaria,5,기타,Other,3,2021-04,2021,4,104,0,199.0,150.33333333333334
불가리아,Bulgaria,5,기타,Other,3,2021-03,2021,3,199,0,127.0,144.0
불가리아,Bulgaria,5,기타,Other,3,2021-02,2021,2,127,0,125.0,167.0
불가리아,Bulgaria,5,기타,Other,3,2021-01,2021,1,125,0,180.0,156.0
불가리아,Bulgaria,5,기타,Other,3,2020-12,2020,12,180,1,196.0,129.66666666666666
불가리아,Bulgaria,5,기타,Other,3,2020-10,2020,10,92,0,101.0,106.66666666666669
불가리아,Bulgaria,5,기타,Other,3,2020-09,2020,9,101,0,124.0,81.66666666666667
불가리아,Bulgaria,5,기타,Other,3,2020-08,2020,8,124,1,95.0,50.66666666666666
불가리아,Bulgaria,5,기타,Other,3,2020-07,2020,7,95,1,26.0,25.33333333333333
불가리아,Bulgaria,5,기타,Other,3,2020-06,2020,6,26,0,31.0,27.33333333333333
불가리아,Bulgaria,5,기타,Other,3,2020-05,2020,5,31,0,19.0,45.0
불가리아,Bulgaria,5,기타,Other,3,2020-04,2020,4,19,0,32.0,105.33333333333331
불가리아,Bulgaria,5,기타,Other,3,2020-03,2020,3,32,0,84.0,181.66666666666663
불가리아,Bulgaria,5,기타,Other,3,2020-02,2020,2,84,0,200.0,215.0
불가리아,Bulgaria,5,기타,Other,3,2020-01,2020,1,200,0,261.0,233.3333333333333
불가리아,Bulgaria,5,기타,Other,3,2019-12,2019,12,261,1,184.0,225.0
불가리아,Bulgaria,5,기타,Other,3,2019-11,2019,11,184,0,255.0,296.3333333333333
불가리아,Bulgaria,5,기타,Other,3,2019-10,2019,10,255,0,236.0,284.3333333333333
불가리아,Bulgaria,5,기타,Other,3,2019-09,2019,9,236,0,398.0,282.6666666666667
불가리아,Bulgaria,5,기타,Other,3,2019-08,2019,8,398,1,219.0,250.66666666666663
불가리아,Bulgaria,5,기타,Other,3,2019-07,2019,7,219,1,231.0,314.6666666666667
불가리아,Bulgaria,5,기타,Other,3,2019-06,2019,6,231,0,302.0,316.3333333333333
불가리아,Bulgaria,5,기타,Other,3,2019-05,2019,5,302,0,411.0,270.3333333333333
불가리아,Bulgaria,5,유학연수,Study,4,2019-01,2019,1,10,0,,
불가리아,Bulgaria,5,기타,Other,3,2021-06,2021,6,124,0,89.0,130.66666666666666
불가리아,Bulgaria,5,기타,Other,3,2023-12,2023,12,122,1,97.0,120.66666666666669
불가리아,Bulgaria,5,기타,Other,3,2021-07,2021,7,129,1,124.0,105.66666666666669
불가리아,Bulgaria,5,기타,Other,3,2021-09,2021,9,144,0,127.0,126.66666666666669
불가리아,Bulgaria,5,기타,Other,3,2023-10,2023,10,161,0,104.0,95.0
불가리아,Bulgaria,5,기타,Other,3,2023-09,2023,9,104,0,98.0,112.0
불가리아,Bulgaria,5,기타,Other,3,2023-08,2023,8,98,1,83.0,122.0
불가리아,Bulgaria,5,기타,Other,3,2023-07,2023,7,83,1,155.0,138.66666666666666
불가리아,Bulgaria,5,기타,Other,3,2023-06,2023,6,155,0,128.0,126.0
불가리아,Bulgaria,5,기타,Other,3,2023-05,2023,5,128,0,133.0,96.0
불가리아,Bulgaria,5,기타,Other,3,2023-04,2023,4,133,0,117.0,69.0
불가리아,Bulgaria,5,기타,Other,3,2023-03,2023,3,117,0,38.0,65.0
불가리아,Bulgaria,5,기타,Other,3,2023-02,2023,2,38,0,52.0,83.0
불가리아,Bulgaria,5,기타,Other,3,2023-01,2023,1,52,0,105.0,112.33333333333331
불가리아,Bulgaria,5,기타,Other,3,2022-12,2022,12,105,1,92.0,117.33333333333331
불가리아,Bulgaria,5,기타,Other,3,2022-11,2022,11,92,0,140.0,144.33333333333334
불가리아,Bulgaria,5,기타,Other,3,2022-10,2022,10,140,0,120.0,195.66666666666663
불가리아,Bulgaria,5,기타,Other,3,2022-09,2022,9,120,0,173.0,226.0
불가리아,Bulgaria,5,기타,Other,3,2022-08,2022,8,173,1,294.0,227.66666666666663
불가리아,Bulgaria,5,기타,Other,3,2022-07,2022,7,294,1,211.0,171.66666666666666
불가리아,Bulgaria,5,기타,Other,3,2022-06,2022,6,211,0,178.0,169.0
불가리아,Bulgaria,5,기타,Other,3,2022-05,2022,5,178,0,126.0,143.33333333333334
불가리아,Bulgaria,5,기타,Other,3,2022-04,2022,4,126,0,203.0,156.33333333333334
불가리아,Bulgaria,5,기타,Other,3,2022-03,2022,3,203,0,101.0,131.0
불가리아,Bulgaria,5,기타,Other,3,2022-02,2022,2,101,0,165.0,139.66666666666666
불가리아,Bulgaria,5,기타,Other,3,2022-01,2022,1,165,0,127.0,120.0
불가리아,Bulgaria,5,기타,Other,3,2021-12,2021,12,127,1,127.0,125.66666666666669
불가리아,Bulgaria,5,기타,Other,3,2021-11,2021,11,127,0,106.0,125.66666666666669
불가리아,Bulgaria,5,기타,Other,3,2021-10,2021,10,106,0,144.0,133.33333333333334
불가리아,Bulgaria,5,기타,Other,3,2021-08,2021,8,127,1,129.0,114.0
불가리아,Bulgaria,5,관광,Tourism,5,2022-04,2022,4,73,0,29.0,36.66666666666666
불가리아,Bulgaria,5,기타,Other,3,2020-11,2020,11,196,0,92.0,105.66666666666669
불가리아,Bulgaria,5,관광,Tourism,5,2022-02,2022,2,42,0,39.0,36.333333333333336
불가리아,Bulgaria,5,유학연수,Study,4,2021-08,2021,8,22,1,3.0,2.0
불가리아,Bulgaria,5,유학연수,Study,4,2021-09,2021,9,5,0,22.0,9.0
불가리아,Bulgaria,5,유학연수,Study,4,2021-10,2021,10,1,0,5.0,10.0
불가리아,Bulgaria,5,유학연수,Study,4,2021-11,2021,11,3,0,1.0,9.333333333333334
불가리아,Bulgaria,5,유학연수,Study,4,2021-12,2021,12,0,1,3.0,3.0
불가리아,Bulgaria,5,유학연수,Study,4,2022-01,2022,1,11,0,0.0,1.3333333333333333
불가리아,Bulgaria,5,유학연수,Study,4,2022-02,2022,2,15,0,11.0,4.666666666666667
불가리아,Bulgaria,5,유학연수,Study,4,2022-03,2022,3,2,0,15.0,8.666666666666666
불가리아,Bulgaria,5,유학연수,Study,4,2022-04,2022,4,0,0,2.0,9.333333333333334
불가리아,Bulgaria,5,유학연수,Study,4,2022-05,2022,5,1,0,0.0,5.666666666666667
불가리아,Bulgaria,5,유학연수,Study,4,2022-06,2022,6,0,0,1.0,1.0
불가리아,Bulgaria,5,유학연수,Study,4,2022-07,2022,7,0,1,0.0,0.3333333333333333
불가리아,Bulgaria,5,유학연수,Study,4,2022-08,2022,8,29,1,0.0,0.3333333333333333
불가리아,Bulgaria,5,유학연수,Study,4,2022-09,2022,9,2,0,29.0,9.666666666666666
불가리아,Bulgaria,5,유학연수,Study,4,2022-10,2022,10,0,0,2.0,10.333333333333334
불가리아,Bulgaria,5,유학연수,Study,4,2022-11,2022,11,0,0,0.0,10.333333333333334
불가리아,Bulgaria,5,유학연수,Study,4,2022-12,2022,12,0,1,0.0,0.6666666666666666
불가리아,Bulgaria,5,유학연수,Study,4,2023-01,2023,1,9,0,0.0,0.0
불가리아,Bulgaria,5,유학연수,Study,4,2023-02,2023,2,30,0,9.0,3.0
불가리아,Bulgaria,5,유학연수,Study,4,2023-03,2023,3,1,0,30.0,13.0
불가리아,Bulgaria,5,유학연수,Study,4,2023-04,2023,4,1,0,1.0,13.333333333333334
불가리아,Bulgaria,5,유학연수,Study,4,2023-05,2023,5,4,0,1.0,10.666666666666666
불가리아,Bulgaria,5,유학연수,Study,4,2023-06,2023,6,4,0,4.0,2.0
불가리아,Bulgaria,5,유학연수,Study,4,2023-07,2023,7,7,1,4.0,3.0
불가리아,Bulgaria,5,유학연수,Study,4,2023-08,2023,8,31,1,7.0,5.0
불가리아,Bulgaria,5,유학연수,Study,4,2021-07,2021,7,3,1,2.0,1.0
불가리아,Bulgaria,5,유학연수,Study,4,2023-09,2023,9,2,0,31.0,14.0
불가리아,Bulgaria,5,유학연수,Study,4,2021-06,2021,6,2,0,1.0,0.6666666666666666
불가리아,Bulgaria,5,유학연수,Study,4,2021-04,2021,4,0,0,1.0,5.0
불가리아,Bulgaria,5,유학연수,Study,4,2019-03,2019,3,3,0,15.0,
불가리아,Bulgaria,5,관광,Tourism,5,2022-03,2022,3,29,0,42.0,36.333333333333336
불가리아,Bulgaria,5,유학연수,Study,4,2019-04,2019,4,2,0,3.0,9.333333333333334
불가리아,Bulgaria,5,유학연수,Study,4,2019-05,2019,5,2,0,2.0,6.666666666666667
불가리아,Bulgaria,5,유학연수,Study,4,2019-06,2019,6,0,0,2.0,2.333333333333333
불가리아,Bulgaria,5,유학연수,Study,4,2019-07,2019,7,8,1,0.0,1.3333333333333333
불가리아,Bulgaria,5,유학연수,Study,4,2019-08,2019,8,27,1,8.0,3.333333333333333
불가리아,Bulgaria,5,유학연수,Study,4,2019-09,2019,9,5,0,27.0,11.666666666666666
불가리아,Bulgaria,5,유학연수,Study,4,2019-10,2019,10,1,0,5.0,13.333333333333334
불가리아,Bulgaria,5,유학연수,Study,4,2019-11,2019,11,3,0,1.0,11.0
불가리아,Bulgaria,5,유학연수,Study,4,2019-12,2019,12,4,1,3.0,3.0
불가리아,Bulgaria,5,유학연수,Study,4,2020-02,2020,2,6,0,13.0,6.666666666666667
불가리아,Bulgaria,5,유학연수,Study,4,2020-03,2020,3,8,0,6.0,7.666666666666667
불가리아,Bulgaria,5,유학연수,Study,4,2020-04,2020,4,0,0,8.0,9.0
불가리아,Bulgaria,5,유학연수,Study,4,2020-05,2020,5,0,0,0.0,4.666666666666667
불가리아,Bulgaria,5,유학연수,Study,4,2020-06,2020,6,1,0,0.0,2.6666666666666665
불가리아,Bulgaria,5,유학연수,Study,4,2020-07,2020,7,0,1,1.0,0.3333333333333333
불가리아,Bulgaria,5,유학연수,Study,4,2020-08,2020,8,12,1,0.0,0.3333333333333333
불가리아,Bulgaria,5,유학연수,Study,4,2020-09,2020,9,2,0,12.0,4.333333333333333
불가리아,Bulgaria,5,유학연수,Study,4,2020-10,2020,10,0,0,2.0,4.666666666666667
불가리아,Bulgaria,5,유학연수,Study,4,2020-11,2020,11,0,0,0.0,4.666666666666667
불가리아,Bulgaria,5,유학연수,Study,4,2020-12,2020,12,0,1,0.0,0.6666666666666666
불가리아,Bulgaria,5,유학연수,Study,4,2021-01,2021,1,5,0,0.0,0.0
불가리아,Bulgaria,5,유학연수,Study,4,2021-02,2021,2,9,0,5.0,1.6666666666666667
불가리아,Bulgaria,5,유학연수,Study,4,2021-03,2021,3,1,0,9.0,4.666666666666667
불가리아,Bulgaria,5,유학연수,Study,4,2021-05,2021,5,1,0,0.0,3.333333333333333
불가리아,Bulgaria,5,유학연수,Study,4,2023-10,2023,10,2,0,2.0,13.333333333333334
불가리아,Bulgaria,5,유학연수,Study,4,2020-01,2020,1,13,0,4.0,2.6666666666666665
불가리아,Bulgaria,5,유학연수,Study,4,2023-12,2023,12,2,1,6.0,3.333333333333333
불가리아,Bulgaria,5,관광,Tourism,5,2020-01,2020,1,132,0,173.0,280.6666666666667
불가리아,Bulgaria,5,관광,Tourism,5,2020-02,2020,2,126,0,132.0,193.3333333333333
불가리아,Bulgaria,5,관광,Tourism,5,2020-03,2020,3,40,0,126.0,143.66666666666666
불가리아,Bulgaria,5,관광,Tourism,5,2020-04,2020,4,24,0,40.0,99.33333333333331
불가리아,Bulgaria,5,관광,Tourism,5,2020-05,2020,5,13,0,24.0,63.333333333333336
불가리아,Bulgaria,5,관광,Tourism,5,2020-06,2020,6,22,0,13.0,25.666666666666668
불가리아,Bulgaria,5,관광,Tourism,5,2020-07,2020,7,12,1,22.0,19.666666666666668
불가리아,Bulgaria,5,관광,Tourism,5,2020-08,2020,8,13,1,12.0,15.666666666666666
불가리아,Bulgaria,5,관광,Tourism,5,2020-09,2020,9,8,0,13.0,15.666666666666666
불가리아,Bulgaria,5,관광,Tourism,5,2020-10,2020,10,7,0,8.0,11.0
불가리아,Bulgaria,5,관광,Tourism,5,2020-11,2020,11,13,0,7.0,9.333333333333334
불가리아,Bulgaria,5,관광,Tourism,5,2020-12,2020,12,9,1,13.0,9.333333333333334
불가리아,Bulgaria,5,관광,Tourism,5,2021-01,2021,1,6,0,9.0,9.666666666666666
불가리아,Bulgaria,5,관광,Tourism,5,2021-02,2021,2,15,0,6.0,9.333333333333334
불가리아,Bulgaria,5,관광,Tourism,5,2021-03,2021,3,22,0,15.0,10.0
불가리아,Bulgaria,5,관광,Tourism,5,2021-04,2021,4,16,0,22.0,14.333333333333334
불가리아,Bulgaria,5,관광,Tourism,5,2021-05,2021,5,3,0,16.0,17.666666666666668
불가리아,Bulgaria,5,관광,Tourism,5,2021-06,2021,6,10,0,3.0,13.666666666666666
불가리아,Bulgaria,5,관광,Tourism,5,2021-08,2021,8,23,1,10.0,7.666666666666667
불가리아,Bulgaria,5,관광,Tourism,5,2021-09,2021,9,22,0,23.0,14.333333333333334
불가리아,Bulgaria,5,관광,Tourism,5,2021-10,2021,10,39,0,22.0,18.33333333333333
