국적,목적,연도,월,분기,계절,코로나기간,시계열순서,입국자수,입국자수_1개월전,입국자수_3개월전,입국자수_12개월전,입국자수_3개월평균,입국자수_12개월평균,전년동월대비증감률,국적_encoded,목적_encoded,계절_encoded,date,예측_Prophet,예측_SARIMAX,예측_ExponentialSmoothing,예측_LightGBM,예측_GradientBoosting,예측_RandomForest,예측_LSTM_CPU,예측_GRU_CPU,예측_DenseNN_CPU,예측_LSTM_GPU,예측_GRU_GPU,예측_BiLSTM_GPU,예측_Ensemble,정상화_예측값,실제대비_비율
러시아(연방),유학연수,2021,2,1,겨울,1,194,235,28.0,87.0,288.0,108.33333333333331,67.91666666666667,-18.40277777777778,9,3,1,2021-02-01,6017.470605684857,5053.334959979836,4680.4095500368485,123.88791631419885,161.20372472363155,236.34357210850388,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4088.399506991621,4088.399506991621,17.39744471060264
스페인,유학연수,2021,2,1,겨울,1,194,140,13.0,23.0,111.0,51.333333333333336,26.916666666666668,26.126126126126124,27,3,1,2021-02-01,6017.470605684857,5053.334959979836,4680.4095500368485,71.17067632765459,77.18542289490878,134.69484029206558,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4070.827552380152,4070.827552380152,29.07733965985823
영국,공용,2021,2,1,겨울,1,194,1,3.0,3.0,15.0,1.6666666666666667,3.8333333333333335,-93.33333333333331,31,0,1,2021-02-01,6017.470605684857,5053.334959979836,4680.4095500368485,7.620947397761407,0.0,1.4661484793030874,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4050.6051170421033,4050.6051170421033,4050.6051170421033
스리랑카,관광,2021,2,1,겨울,1,194,12,23.0,10.0,146.0,17.666666666666668,31.83333333333333,-91.78082191780824,24,1,1,2021-02-01,6017.470605684857,5053.334959979836,4680.4095500368485,17.101047330645645,35.37058425140393,15.236757630611367,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4054.9273743559143,4054.9273743559143,337.91061452965954
네덜란드,공용,2021,2,1,겨울,1,194,4,2.0,1.0,2.0,2.0,1.1666666666666667,100.0,2,0,1,2021-02-01,6017.470605684857,5053.334959979836,4680.4095500368485,16.416963724646042,8.879325314235478,3.6310145085961762,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4051.980151399891,4051.980151399891,1012.9950378499727
우크라이나,유학연수,2021,2,1,겨울,1,194,23,16.0,8.0,52.0,13.666666666666666,8.0,-55.76923076923077,35,3,1,2021-02-01,6017.470605684857,5053.334959979836,4680.4095500368485,10.452802236337378,4.47087615041147,24.21016772458775,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4052.9143997127426,4052.9143997127426,176.21366955272794
인도네시아,공용,2021,2,1,겨울,1,194,0,7.0,26.0,80.0,13.0,8.5,-100.0,42,0,1,2021-02-01,6017.470605684857,5053.334959979836,4680.4095500368485,13.778479980341364,10.701703705019833,10.326296575302429,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4052.48561892167,4052.48561892167,inf
영국,관광,2021,2,1,겨울,1,194,109,125.0,281.0,3936.0,154.0,237.91666666666663,-97.23069105691056,31,1,1,2021-02-01,6017.470605684857,5053.334959979836,4680.4095500368485,661.0919634800823,394.8315972056192,137.14605882709927,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4130.909080958988,4130.909080958988,37.898248449165024
뉴질랜드,상용,2021,2,1,겨울,1,194,5,6.0,3.0,5.0,4.666666666666667,3.333333333333333,0.0,4,2,1,2021-02-01,6017.470605684857,5053.334959979836,4680.4095500368485,7.905612925085147,3.7256797137634217,4.450702174036537,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4051.1382111367584,4051.1382111367584,810.2276422273517
칠레,공용,2021,2,1,겨울,1,194,0,1.0,0.0,0.0,0.3333333333333333,0.1666666666666666,0.0,46,0,1,2021-02-01,6017.470605684857,5053.334959979836,4680.4095500368485,7.905612925085147,2.091345913427612,0.04558756827231691,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4050.666860173971,4050.666860173971,inf
중동,유학연수,2021,2,1,겨울,1,194,512,90.0,68.0,1696.0,215.33333333333331,152.33333333333334,-69.81132075471697,45,3,1,2021-02-01,6017.470605684857,5053.334959979836,4680.4095500368485,523.2481085440533,501.0201702900949,250.13024162709746,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4139.389799259293,4139.389799259293,8.084745701678306
일본,공용,2021,2,1,겨울,1,194,2,14.0,4.0,64.0,8.0,9.0,-96.875,43,0,1,2021-02-01,6017.470605684857,5053.334959979836,4680.4095500368485,10.452802236337378,0.420177982774006,6.147851784603382,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4051.1804694765356,4051.1804694765356,2025.5902347382678
덴마크,상용,2021,2,1,겨울,1,194,7,2.0,6.0,7.0,4.333333333333333,4.0,0.0,7,2,1,2021-02-01,6017.470605684857,5053.334959979836,4680.4095500368485,7.905612925085147,4.251780397705524,6.076697605116183,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4051.3064084018715,4051.3064084018715,578.7580583431245
스웨덴,관광,2021,2,1,겨울,1,194,18,0.0,18.0,491.0,8.0,16.666666666666668,-96.33401221995926,25,1,1,2021-02-01,6017.470605684857,5053.334959979836,4680.4095500368485,66.54704767544416,101.2316415316859,8.28766670336796,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4062.3389358640566,4062.3389358640566,225.68549643689204
홍콩,상용,2021,2,1,겨울,1,194,17,14.0,8.0,24.0,15.333333333333334,10.666666666666666,-29.166666666666668,60,2,1,2021-02-01,6017.470605684857,5053.334959979836,4680.4095500368485,5059.588729205058,2.034643507203383,16.754965163585055,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4360.85398208706,4360.85398208706,256.5208224757094
페루,유학연수,2021,2,1,겨울,1,194,13,3.0,1.0,39.0,5.333333333333333,3.1666666666666665,-66.66666666666666,55,3,1,2021-02-01,6017.470605684857,5053.334959979836,4680.4095500368485,7.620947397761407,2.5111032809602656,9.721006588110052,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4051.447038335294,4051.447038335294,311.64977217963803
피지,유학연수,2021,2,1,겨울,1,194,1,4.0,0.0,2.0,1.6666666666666667,0.75,-50.0,58,3,1,2021-02-01,6017.470605684857,5053.334959979836,4680.4095500368485,5.026065432554617,2.773436335766934,1.386150592988452,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4050.6480932184054,4050.6480932184054,4050.6480932184054
멕시코,공용,2021,2,1,겨울,1,194,1,3.0,2.0,4.0,3.0,2.1666666666666665,-75.0,12,0,1,2021-02-01,6017.470605684857,5053.334959979836,4680.4095500368485,5.026065432554617,0.009082532720206593,1.321186729972653,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4050.435664503631,4050.435664503631,4050.435664503631
미국,관광,2021,2,1,겨울,1,194,1957,2242.0,4164.0,26407.0,2579.0,3285.6666666666665,-92.58908622713676,14,1,1,2021-02-01,6017.470605684857,5053.334959979836,4680.4095500368485,5381.948355180975,2933.966131382583,2644.611341836735,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4808.490030581579,4808.490030581579,2.4570720646814403
브라질,상용,2021,2,1,겨울,1,194,2,6.0,4.0,6.0,2.6666666666666665,2.9166666666666665,-66.66666666666666,22,2,1,2021-02-01,6017.470605684857,5053.334959979836,4680.4095500368485,5.026065432554617,0.1579003401063057,2.8572083497343748,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4050.5684470457704,4050.5684470457704,2025.2842235228852
덴마크,관광,2021,2,1,겨울,1,194,3,13.0,8.0,500.0,7.0,15.75,-99.4,7,1,1,2021-02-01,6017.470605684857,5053.334959979836,4680.4095500368485,65.62704318776349,114.47839698017596,5.144586464111979,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4063.0271203596863,4063.0271203596863,1354.3423734532287
인도,공용,2021,2,1,겨울,1,194,2,3.0,5.0,19.0,3.0,3.6666666666666665,-89.47368421052632,41,0,1,2021-02-01,6017.470605684857,5053.334959979836,4680.4095500368485,7.620947397761407,0.0,1.9114300495185643,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4050.6403748021853,4050.6403748021853,2025.3201874010927
이란,관광,2021,2,1,겨울,1,194,0,3.0,0.0,35.0,1.0,1.25,-100.0,37,1,1,2021-02-01,6017.470605684857,5053.334959979836,4680.4095500368485,7.620947397761407,0.0,0.0,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4050.48902620254,4050.48902620254,inf
이라크,공용,2021,2,1,겨울,1,194,5,0.0,3.0,0.0,1.6666666666666667,0.9166666666666666,inf,36,0,1,2021-02-01,6017.470605684857,5053.334959979836,4680.4095500368485,5.026065432554617,0.0,2.927418041282982,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4050.5621661638666,4050.5621661638666,810.1124332327734
프랑스,상용,2021,2,1,겨울,1,194,33,84.0,47.0,123.0,54.0,47.41666666666666,-73.17073170731707,57,2,1,2021-02-01,6017.470605684857,5053.334959979836,4680.4095500368485,51.15638162341537,47.98998968298233,40.97808447536545,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4059.9940585296013,4059.9940585296013,123.03012298574549
아르헨티나,유학연수,2021,2,1,겨울,1,194,5,0.0,0.0,14.0,1.6666666666666667,0.5833333333333334,-64.28571428571429,29,3,1,2021-02-01,6017.470605684857,5053.334959979836,4680.4095500368485,5.026065432554617,3.3779505787169124,2.222302530744509,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4050.7596298613635,4050.7596298613635,810.1519259722727
사우디아라비아,공용,2021,2,1,겨울,1,194,1,0.0,0.0,2.0,1.0,0.6666666666666666,-50.0,23,0,1,2021-02-01,6017.470605684857,5053.334959979836,4680.4095500368485,5.026065432554617,0.0,1.59222923282461,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4050.4564448184933,4050.4564448184933,4050.4564448184933
에콰도르,상용,2021,2,1,겨울,1,194,0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,30,2,1,2021-02-01,6017.470605684857,5053.334959979836,4680.4095500368485,7.905612925085147,2.091345913427612,0.0,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4050.663250512911,4050.663250512911,inf
대양주,상용,2021,2,1,겨울,1,194,13,19.0,21.0,53.0,17.666666666666668,13.416666666666666,-75.47169811320755,6,2,1,2021-02-01,6017.470605684857,5053.334959979836,4680.4095500368485,10.452802236337378,3.527370705926359,15.966335455608592,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4052.1908976382265,4052.1908976382265,311.70699212601744
베네수엘라,관광,2021,2,1,겨울,1,194,11,4.0,8.0,80.0,6.333333333333333,3.9166666666666665,-86.25,18,1,1,2021-02-01,6017.470605684857,5053.334959979836,4680.4095500368485,12.8584754926607,8.741930835568597,6.104497937690119,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4051.9481294429224,4051.9481294429224,368.3589208584475
독일,관광,2021,2,1,겨울,1,194,20,13.0,25.0,3725.0,20.33333333333333,72.08333333333333,-99.46308724832214,8,1,1,2021-02-01,6017.470605684857,5053.334959979836,4680.4095500368485,525.0092185840144,204.01533246019665,15.575585314169654,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4098.654365105569,4098.654365105569,204.93271825527844
미얀마,공용,2021,2,1,겨울,1,194,0,0.0,0.0,19.0,1.0,0.3333333333333333,-100.0,16,0,1,2021-02-01,6017.470605684857,5053.334959979836,4680.4095500368485,7.620947397761407,0.0,0.0,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4050.48902620254,4050.48902620254,inf
나이지리아,유학연수,2021,2,1,겨울,1,194,43,20.0,2.0,45.0,22.33333333333333,8.416666666666666,-4.444444444444445,1,3,1,2021-02-01,6017.470605684857,5053.334959979836,4680.4095500368485,21.11307787779374,21.64073359794053,43.21769156208608,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4056.3586982625634,4056.3586982625634,94.33392321540845
이라크,관광,2021,2,1,겨울,1,194,4,3.0,6.0,54.0,3.0,2.9166666666666665,-92.5925925925926,36,1,1,2021-02-01,6017.470605684857,5053.334959979836,4680.4095500368485,9.532797748656714,0.0,2.735998975867949,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4050.8225585580203,4050.8225585580203,1012.7056396395051
벨기에,유학연수,2021,2,1,겨울,1,194,67,10.0,4.0,35.0,26.0,13.833333333333334,91.42857142857144,20,3,1,2021-02-01,6017.470605684857,5053.334959979836,4680.4095500368485,32.84802535958163,43.06686636737156,59.26151575178194,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4059.953192291602,4059.953192291602,60.596316302859734
러시아(연방),관광,2021,2,1,겨울,1,194,219,228.0,158.0,15487.0,195.66666666666663,326.3333333333333,-98.58591076386648,9,1,1,2021-02-01,6017.470605684857,5053.334959979836,4680.4095500368485,0.0,204.35299843974946,177.04721523863654,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4079.3652038867704,4079.3652038867704,18.627238373912192
스위스,상용,2021,2,1,겨울,1,194,3,4.0,6.0,11.0,2.6666666666666665,3.1666666666666665,-72.72727272727273,26,2,1,2021-02-01,6017.470605684857,5053.334959979836,4680.4095500368485,5.026065432554617,0.5407378749089887,3.0910395465818716,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4050.615669030117,4050.615669030117,1350.205223010039
네덜란드,유학연수,2021,2,1,겨울,1,194,50,7.0,6.0,158.0,19.0,10.916666666666666,-68.35443037974683,2,3,1,2021-02-01,6017.470605684857,5053.334959979836,4680.4095500368485,26.01689168291988,41.05850240878326,27.73779306474959,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4056.8888541924916,4056.8888541924916,81.13777708384983
필리핀,관광,2021,2,1,겨울,1,194,2026,1668.0,2228.0,12730.0,2020.0,1754.5833333333333,-84.08483896307935,59,1,1,2021-02-01,6017.470605684857,5053.334959979836,4680.4095500368485,1386.9738028578145,1924.2972824171165,2094.8811071749888,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4444.992619577083,4444.992619577083,2.193974639475362
캐나다,상용,2021,2,1,겨울,1,194,6,18.0,16.0,16.0,12.333333333333334,13.916666666666666,-62.5,48,2,1,2021-02-01,6017.470605684857,5053.334959979836,4680.4095500368485,8.540951885442075,0.0,6.3570467824815635,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4051.0486329879463,4051.0486329879463,675.1747721646577
멕시코,유학연수,2021,2,1,겨울,1,194,78,18.0,6.0,135.0,32.666666666666664,14.333333333333334,-42.22222222222222,12,3,1,2021-02-01,6017.470605684857,5053.334959979836,4680.4095500368485,25.182478021323544,43.377539513031415,67.01745379815682,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4060.121925308504,4060.121925308504,52.05284519626287
키리바시,관광,2021,2,1,겨울,1,194,2,2.0,0.0,18.0,2.0,1.1666666666666667,-88.88888888888889,51,1,1,2021-02-01,6017.470605684857,5053.334959979836,4680.4095500368485,7.620947397761407,0.0,1.8663271885481376,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4050.6368035206474,4050.6368035206474,2025.3184017603237
에콰도르,유학연수,2021,2,1,겨울,1,194,15,8.0,2.0,21.0,7.666666666666667,4.916666666666667,-28.57142857142857,30,3,1,2021-02-01,6017.470605684857,5053.334959979836,4680.4095500368485,7.620947397761407,1.0183760822372447,14.275898960945133,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4051.6957664351044,4051.6957664351044,270.1130510956736
루마니아,상용,2021,2,1,겨울,1,194,3,4.0,1.0,5.0,3.0,2.6666666666666665,-40.0,10,2,1,2021-02-01,6017.470605684857,5053.334959979836,4680.4095500368485,5.026065432554617,1.07662262254954,3.787400948052178,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4050.7109907671447,4050.7109907671447,1350.2369969223816
브라질,공용,2021,2,1,겨울,1,194,0,4.0,0.0,3.0,1.3333333333333333,1.25,-100.0,22,0,1,2021-02-01,6017.470605684857,5053.334959979836,4680.4095500368485,5.026065432554617,0.0,0.0,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4050.330370801417,4050.330370801417,inf
이탈리아,상용,2021,2,1,겨울,1,194,22,47.0,27.0,38.0,28.33333333333333,20.33333333333333,-42.10526315789473,40,2,1,2021-02-01,6017.470605684857,5053.334959979836,4680.4095500368485,11.933973476022802,13.37355442100412,22.635208734780782,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4053.547820976129,4053.547820976129,184.25217368073314
그리스,상용,2021,2,1,겨울,1,194,11,14.0,5.0,14.0,12.0,10.666666666666666,-21.428571428571427,0,2,1,2021-02-01,6017.470605684857,5053.334959979836,4680.4095500368485,5.94606992023528,2.3339456187546608,10.789496426871171,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4051.415953290059,4051.415953290059,368.3105412081872
태국,상용,2021,2,1,겨울,1,194,2,5.0,4.0,32.0,3.6666666666666665,5.75,-93.75,52,2,1,2021-02-01,6017.470605684857,5053.334959979836,4680.4095500368485,7.620947397761407,0.0,1.9793669051265328,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4050.645754098155,4050.645754098155,2025.3228770490775
