국적,목적,연도,월,분기,계절,코로나기간,시계열순서,입국자수,입국자수_1개월전,입국자수_3개월전,입국자수_12개월전,입국자수_3개월평균,입국자수_12개월평균,전년동월대비증감률,국적_encoded,목적_encoded,계절_encoded,예측_Prophet,예측_SARIMAX,예측_ExponentialSmoothing,예측_LightGBM,예측_GradientBoosting,예측_RandomForest,예측_LSTM_CPU,예측_GRU_CPU,예측_DenseNN_CPU,예측_LSTM_GPU,예측_GRU_GPU,예측_BiLSTM_GPU,예측_평균,최고모델_예측
중국,유학연수,2022,7,3,여름,0,211,1614,1239.0,1034.0,1063.0,1292.3333333333333,3182.6666666666665,51.83443085606774,44,3,3,7160.836777341384,6573.236270403721,5169.356180337962,1223.420386293912,1167.7244510997577,1895.528763724542,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3385.4984392359365,1167.7244510997577
중국,유학연수,2022,8,3,여름,0,212,14610,1614.0,1024.0,9031.0,5821.0,3647.5833333333335,61.77610452884509,44,3,3,7160.836777341384,6573.236270403721,5169.356180337962,10858.007570910971,10786.319552266674,8301.390658474173,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,5523.75212094707,10786.319552266674
중국,유학연수,2022,9,3,가을,0,213,9975,14610.0,1239.0,7217.0,8733.0,3877.4166666666665,38.21532492725509,44,3,0,7160.836777341384,6573.236270403721,5169.356180337962,9039.201484904665,11004.73232202398,8889.614223759605,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,5439.404641700106,11004.73232202398
중국,유학연수,2022,10,4,가을,0,214,1072,9975.0,1614.0,1639.0,8552.333333333334,3830.1666666666665,-34.594264795607074,44,3,0,7160.836777341384,6573.236270403721,5169.356180337962,5072.825060657466,5537.6746986373455,5232.441562496425,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,4348.520749292022,5537.6746986373455
중국,유학연수,2022,11,4,가을,0,215,1266,1072.0,14610.0,1035.0,4104.333333333333,3849.4166666666665,22.318840579710145,44,3,0,7160.836777341384,6573.236270403721,5169.356180337962,1954.1316854258632,1944.0899126150346,2834.1190873827486,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3589.3040295947226,1944.0899126150346
중국,유학연수,2022,12,4,겨울,0,216,2093,1266.0,9975.0,848.0,1477.0,3953.1666666666665,146.81603773584905,44,3,1,7160.836777341384,6573.236270403721,5169.356180337962,1289.2255380938436,958.7711901333831,2250.1268635310357,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3403.119271789274,958.7711901333831
중국,유학연수,2023,1,1,겨울,0,217,2691,2093.0,1072.0,264.0,2016.6666666666667,4155.416666666667,919.318181818182,44,3,1,7160.836777341384,6573.236270403721,5169.356180337962,1953.876950908201,1974.4061050696992,2526.7355202205504,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3566.1938538259565,1974.4061050696992
중국,유학연수,2023,2,1,겨울,0,218,22250,2691.0,1266.0,7881.0,9011.333333333334,5352.833333333333,182.324578099226,44,3,1,7160.836777341384,6573.236270403721,5169.356180337962,11309.781078815873,16111.572236520586,12112.972524505707,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,6322.802792462932,16111.572236520586
중국,유학연수,2023,3,1,봄,0,219,16283,22250.0,2093.0,5366.0,13741.333333333334,6262.583333333333,203.447633246366,44,3,2,7160.836777341384,6573.236270403721,5169.356180337962,8377.620043775416,10811.556244944786,10856.357854463753,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,5532.0701510747485,10811.556244944786
중국,유학연수,2023,4,2,봄,0,220,3291,16283.0,2691.0,1034.0,13941.333333333334,6450.666666666667,218.27852998065765,44,3,2,7160.836777341384,6573.236270403721,5169.356180337962,5531.257130529662,2766.2858280321657,5324.52045221859,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,4163.447590041121,2766.2858280321657
중국,유학연수,2023,5,2,봄,0,221,8354,3291.0,22250.0,1024.0,9309.333333333334,7061.5,715.8203125,44,3,2,7160.836777341384,6573.236270403721,5169.356180337962,4490.699652000639,4364.670087200702,5236.631042782408,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,4202.609037641399,4364.670087200702
중국,유학연수,2023,6,2,여름,0,222,6773,8354.0,16283.0,1239.0,6139.333333333333,7522.666666666667,446.6505246166263,44,3,3,7160.836777341384,6573.236270403721,5169.356180337962,4284.756586681601,3674.7417276233787,5291.765232897528,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,4132.5476014096275,3674.7417276233787
중국,유학연수,2023,7,3,여름,0,223,7691,6773.0,3291.0,1614.0,7606.0,8029.083333333333,376.5179677819083,44,3,3,7160.836777341384,6573.236270403721,5169.356180337962,4465.582816206686,5286.782866872461,6159.847258402567,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,4354.293384266229,5286.782866872461
중국,유학연수,2023,8,3,여름,0,224,39348,7691.0,8354.0,14610.0,17937.333333333332,10090.583333333334,169.3223819301848,44,3,3,7160.836777341384,6573.236270403721,5169.356180337962,20344.228376078794,22561.674673970676,18138.473293676274,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,8115.307001119897,22561.674673970676
중국,유학연수,2023,9,3,가을,0,225,19338,39348.0,6773.0,9975.0,22125.666666666668,10870.833333333334,93.86466165413536,44,3,0,7160.836777341384,6573.236270403721,5169.356180337962,14045.07346854151,16546.89303779862,17428.665907795013,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,7029.995006987348,16546.89303779862
중국,유학연수,2023,10,4,가을,0,226,12594,19338.0,7691.0,1072.0,23760.0,11831.0,1074.8134328358208,44,3,0,7160.836777341384,6573.236270403721,5169.356180337962,21830.86126043178,20654.464273493773,15356.747753579213,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,7848.448413101482,20654.464273493773
중국,유학연수,2023,11,4,가을,0,227,9687,12594.0,39348.0,1266.0,13873.0,12532.75,665.1658767772511,44,3,0,7160.836777341384,6573.236270403721,5169.356180337962,6248.7146322708695,6426.040910158606,9625.843205982277,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,4886.658868177065,6426.040910158606
중국,유학연수,2023,12,4,겨울,0,228,9619,9687.0,19338.0,2093.0,10633.333333333334,13159.916666666666,359.5795508838987,44,3,1,7160.836777341384,6573.236270403721,5169.356180337962,5633.773446725421,6537.153713819171,9066.060231023395,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,4798.024588440085,6537.153713819171
중동,공용,2020,1,1,겨울,0,181,31,79.0,124.0,75.0,67.0,115.08333333333331,-58.66666666666666,45,0,1,7160.836777341384,6573.236270403721,5169.356180337962,143.66427358184944,260.9610687825905,44.02306714504016,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3065.6630066018756,260.9610687825905
중동,공용,2020,2,1,겨울,0,182,17,31.0,91.0,93.0,42.333333333333336,108.75,-81.72043010752688,45,0,1,7160.836777341384,6573.236270403721,5169.356180337962,69.11795492368137,21.401246047585516,33.90483396226816,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3038.6443087205466,21.401246047585516
중동,공용,2020,3,1,봄,1,183,5,17.0,79.0,129.0,17.666666666666668,98.41666666666669,-96.12403100775194,45,0,2,7160.836777341384,6573.236270403721,5169.356180337962,87.68027777452232,29.20914629717489,18.80569238808765,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3039.5835655144006,29.20914629717489
중동,공용,2020,4,2,봄,1,184,2,5.0,31.0,210.0,8.0,81.08333333333333,-99.04761904761904,45,0,2,7160.836777341384,6573.236270403721,5169.356180337962,87.68027777452232,28.516714660021822,10.615915986215066,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3038.843381511149,28.516714660021822
중동,공용,2020,5,2,봄,1,185,6,2.0,17.0,108.0,4.333333333333333,72.58333333333333,-94.44444444444444,45,0,2,7160.836777341384,6573.236270403721,5169.356180337962,87.68027777452232,26.15042481844398,8.672719513447532,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3038.48425765162,26.15042481844398
중동,공용,2020,6,2,여름,1,186,9,6.0,5.0,206.0,5.666666666666667,56.16666666666666,-95.63106796116504,45,0,3,7160.836777341384,6573.236270403721,5169.356180337962,87.68027777452232,26.15042481844398,8.86901613169176,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3038.5006157031403,26.15042481844398
중동,공용,2020,7,3,여름,1,187,17,9.0,2.0,74.0,10.666666666666666,51.41666666666666,-77.02702702702703,45,0,3,7160.836777341384,6573.236270403721,5169.356180337962,87.68027777452232,26.771954378812175,12.008871797176917,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3038.814064471961,26.771954378812175
중동,공용,2020,8,3,여름,1,188,13,17.0,6.0,115.0,13.0,42.91666666666666,-88.69565217391305,45,0,3,7160.836777341384,6573.236270403721,5169.356180337962,87.68027777452232,27.046840632473497,12.251636456822917,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3038.85720204807,27.046840632473497
중동,공용,2020,9,3,가을,1,189,8,13.0,9.0,121.0,12.666666666666666,33.5,-93.38842975206612,45,0,0,7160.836777341384,6573.236270403721,5169.356180337962,87.68027777452232,27.046840632473497,10.704872362691926,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3038.7283050402257,27.046840632473497
중동,공용,2020,10,4,가을,1,190,15,8.0,17.0,124.0,12.0,24.416666666666668,-87.90322580645162,45,0,0,7160.836777341384,6573.236270403721,5169.356180337962,87.68027777452232,26.771954378812175,10.294632638873566,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3038.6712112087694,26.771954378812175
중동,공용,2020,11,4,가을,1,191,34,15.0,13.0,91.0,19.0,19.666666666666668,-62.63736263736264,45,0,0,7160.836777341384,6573.236270403721,5169.356180337962,87.68027777452232,27.681382468435388,14.637713743904227,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3039.1089203083243,27.681382468435388
중동,공용,2020,12,4,겨울,1,192,7,34.0,8.0,79.0,18.666666666666668,13.666666666666666,-91.13924050632912,45,0,1,7160.836777341384,6573.236270403721,5169.356180337962,87.68027777452232,27.066834938268045,14.414703071647976,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3039.0391237914555,27.066834938268045
중동,공용,2021,1,1,겨울,1,193,12,7.0,15.0,31.0,17.666666666666668,12.083333333333334,-61.29032258064516,45,0,1,7160.836777341384,6573.236270403721,5169.356180337962,87.68027777452232,30.50822795028694,18.373090256354125,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3039.6557721411823,30.50822795028694
중동,공용,2021,2,1,겨울,1,194,14,12.0,34.0,17.0,11.0,11.833333333333334,-17.647058823529413,45,0,1,7160.836777341384,6573.236270403721,5169.356180337962,87.68027777452232,26.771954378812175,13.097487218701637,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3038.904782423755,26.771954378812175
중동,공용,2021,3,1,봄,1,195,12,14.0,7.0,5.0,12.666666666666666,12.416666666666666,140.0,45,0,2,7160.836777341384,6573.236270403721,5169.356180337962,87.68027777452232,27.046840632473497,12.504982615643017,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3038.8783142279717,27.046840632473497
중동,공용,2021,4,2,봄,1,196,10,12.0,12.0,2.0,12.0,13.083333333333334,400.0,45,0,2,7160.836777341384,6573.236270403721,5169.356180337962,87.68027777452232,26.771954378812175,12.724459554851489,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3038.8736967851005,26.771954378812175
중동,공용,2021,5,2,봄,1,197,22,10.0,14.0,6.0,14.666666666666666,14.416666666666666,266.66666666666663,45,0,2,7160.836777341384,6573.236270403721,5169.356180337962,87.68027777452232,27.72864722251201,15.774440901366958,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3039.2075863009522,27.72864722251201
중동,공용,2021,6,2,여름,1,198,27,22.0,12.0,9.0,19.666666666666668,15.916666666666666,200.0,45,0,3,7160.836777341384,6573.236270403721,5169.356180337962,87.68027777452232,28.146192606003744,16.046820667276393,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3039.2650800634024,28.146192606003744
중동,공용,2021,7,3,여름,1,199,42,27.0,10.0,17.0,30.33333333333333,18.0,147.05882352941177,45,0,3,7160.836777341384,6573.236270403721,5169.356180337962,87.68027777452232,28.146192606003744,24.26644192472825,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3039.9500485015233,28.146192606003744
중동,공용,2021,8,3,여름,1,200,141,42.0,22.0,13.0,70.0,28.666666666666668,984.6153846153846,45,0,3,7160.836777341384,6573.236270403721,5169.356180337962,101.58441191577829,50.87172286852499,46.66091677602156,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3044.8687267727787,50.87172286852499
중동,공용,2021,9,3,가을,1,201,52,141.0,27.0,8.0,78.33333333333333,32.333333333333336,550.0,45,0,0,7160.836777341384,6573.236270403721,5169.356180337962,105.33298645787933,56.66650385269449,51.77862705213087,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3046.090482256311,56.66650385269449
중동,공용,2021,10,4,가을,1,202,210,52.0,42.0,15.0,134.33333333333334,48.583333333333336,1300.0,45,0,0,7160.836777341384,6573.236270403721,5169.356180337962,140.28370502061523,77.21157325799855,85.47850788879222,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3053.5234546567026,77.21157325799855
중동,공용,2021,11,4,가을,1,203,102,210.0,141.0,34.0,121.33333333333331,54.25,200.0,45,0,0,7160.836777341384,6573.236270403721,5169.356180337962,143.35270686014758,77.12631392264656,106.23066803360854,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3055.5014465441186,77.12631392264656
중동,공용,2021,12,4,겨울,1,204,81,102.0,52.0,7.0,131.0,60.41666666666666,1057.142857142857,45,0,1,7160.836777341384,6573.236270403721,5169.356180337962,138.80216514848655,61.60360225552414,98.8592203504177,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3053.214388122288,61.60360225552414
중동,공용,2022,1,1,겨울,1,205,30,81.0,210.0,12.0,71.0,61.91666666666666,150.0,45,0,1,7160.836777341384,6573.236270403721,5169.356180337962,105.33298645787933,47.64372498453837,61.024568905296086,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3046.1090791717284,47.64372498453837
중동,공용,2022,2,1,겨울,1,206,46,30.0,102.0,14.0,52.333333333333336,64.58333333333333,228.57142857142856,45,0,1,7160.836777341384,6573.236270403721,5169.356180337962,101.58441191577829,47.514797116615334,59.060830722874826,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3045.622309122358,47.514797116615334
중동,공용,2022,3,1,봄,1,207,147,46.0,81.0,12.0,74.33333333333333,75.83333333333333,1125.0,45,0,2,7160.836777341384,6573.236270403721,5169.356180337962,101.58441191577829,56.823659168449154,66.30599619587537,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3047.001811416094,56.823659168449154
중동,공용,2022,4,2,봄,1,208,44,147.0,30.0,10.0,79.0,78.66666666666667,340.0,45,0,2,7160.836777341384,6573.236270403721,5169.356180337962,114.64602687132823,88.77226439596944,87.26278326720761,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3052.4990620206277,88.77226439596944
