국적,목적,연도,월,분기,계절,코로나기간,시계열순서,입국자수,입국자수_1개월전,입국자수_3개월전,입국자수_12개월전,입국자수_3개월평균,입국자수_12개월평균,전년동월대비증감률,국적_encoded,목적_encoded,계절_encoded,date,trend,lag_1,lag_3,lag_6,lag_12,ma_3,ma_6,ma_12,sin_month,cos_month,vs_lag12,vs_ma12,nat_mean,nat_std,pur_mean,pur_std,예측_LightGBM,예측_GradientBoosting,예측_RandomForest,예측_Weighted_Ensemble
사우디아라비아,상용,2022,3,1,봄,1,207,26,17.0,38.0,1.0,19.666666666666668,27.33333333333333,2500.0,23,2,2,2022-03-01,204,17.0,38.0,26.0,1.0,19.666666666666668,34.0,27.333333333333332,1.0,6.123233995736766e-17,13.0,0.9176470588235295,167.4448087431694,377.8259963898284,316.55936289910136,1182.603552534231,787.6854759996638,19.241511745114554,26.6066927851553,271.0612626872829
사우디아라비아,상용,2022,4,2,봄,1,208,32,26.0,16.0,7.0,25.0,29.416666666666668,357.1428571428572,23,2,2,2022-04-01,205,26.0,16.0,74.0,7.0,25.0,27.0,29.416666666666668,0.8660254037844387,-0.4999999999999998,4.0,1.0520547945205478,167.4448087431694,377.8259963898284,316.55936289910136,1182.603552534231,787.6854759996638,34.363425936675746,32.45401155570364,278.17025839278006
사우디아라비아,상용,2022,5,2,봄,1,209,58,32.0,17.0,21.0,38.66666666666666,32.5,176.19047619047618,23,2,2,2022-05-01,206,32.0,17.0,33.0,21.0,38.666666666666664,31.166666666666668,32.5,0.49999999999999994,-0.8660254037844387,2.6363636363636362,1.7313432835820894,167.4448087431694,377.8259963898284,316.55936289910136,1182.603552534231,787.6854759996638,45.502948121712386,41.23919004854473,284.9066530512775
사우디아라비아,상용,2022,6,2,여름,1,210,16,58.0,26.0,16.0,35.333333333333336,32.5,0.0,23,2,3,2022-06-01,207,58.0,26.0,38.0,16.0,35.333333333333336,27.5,32.5,1.2246467991473532e-16,-1.0,0.9411764705882353,0.47761194029850745,167.4448087431694,377.8259963898284,316.55936289910136,1182.603552534231,787.6854759996638,12.304726510838277,27.909640962387027,269.13482714370514
사우디아라비아,상용,2022,7,3,여름,0,211,32,16.0,32.0,14.0,35.333333333333336,34.0,128.57142857142858,23,2,3,2022-07-01,208,16.0,32.0,16.0,14.0,35.333333333333336,30.166666666666668,34.0,-0.4999999999999997,-0.8660254037844388,2.1333333333333333,0.9142857142857143,167.4448087431694,377.8259963898284,316.55936289910136,1182.603552534231,787.6854759996638,19.239812251292655,28.91676987648434,271.83431127024625
사우디아라비아,상용,2022,8,3,여름,0,212,26,32.0,58.0,40.0,24.666666666666668,32.833333333333336,-35.0,23,2,3,2022-08-01,209,32.0,58.0,17.0,40.0,24.666666666666668,31.666666666666668,32.833333333333336,-0.8660254037844385,-0.5000000000000004,0.6341463414634146,0.7684729064039408,167.4448087431694,377.8259963898284,316.55936289910136,1182.603552534231,787.6854759996638,11.555479762884628,26.689537883656374,268.4710180307137
사우디아라비아,상용,2022,9,3,가을,0,213,19,26.0,16.0,26.0,25.666666666666668,32.25,-26.923076923076923,23,2,0,2022-09-01,210,26.0,16.0,26.0,26.0,25.666666666666668,30.5,32.25,-1.0,-1.8369701987210297e-16,0.7037037037037037,0.5714285714285714,167.4448087431694,377.8259963898284,316.55936289910136,1182.603552534231,787.6854759996638,10.208605569594566,23.729104636191636,267.0208236888164
사우디아라비아,상용,2022,10,4,가을,0,214,15,19.0,32.0,74.0,20.0,27.33333333333333,-79.72972972972973,23,2,0,2022-10-01,211,19.0,32.0,32.0,74.0,20.0,27.666666666666668,27.333333333333332,-0.8660254037844386,0.5000000000000001,0.2,0.5294117647058824,167.4448087431694,377.8259963898284,316.55936289910136,1182.603552534231,787.6854759996638,11.054441133483031,23.636746998029153,267.27799930908634
사우디아라비아,상용,2022,11,4,가을,0,215,21,15.0,26.0,33.0,18.33333333333333,26.33333333333333,-36.36363636363637,23,2,0,2022-11-01,212,15.0,26.0,58.0,33.0,18.333333333333332,21.5,26.333333333333332,-0.5000000000000004,0.8660254037844384,0.6176470588235294,0.7682926829268293,167.4448087431694,377.8259963898284,316.55936289910136,1182.603552534231,787.6854759996638,12.760092610344264,22.703887492511296,267.5465646060462
사우디아라비아,상용,2022,12,4,겨울,0,216,26,21.0,19.0,38.0,20.666666666666668,25.33333333333333,-31.57894736842105,23,2,1,2022-12-01,213,21.0,19.0,16.0,38.0,20.666666666666668,23.166666666666668,25.333333333333332,-2.4492935982947064e-16,1.0,0.6666666666666666,0.9873417721518988,167.4448087431694,377.8259963898284,316.55936289910136,1182.603552534231,787.6854759996638,25.908978079238782,23.989404144875362,272.4558010413702
사우디아라비아,상용,2023,1,1,겨울,0,217,27,26.0,15.0,16.0,24.666666666666668,26.25,68.75,23,2,1,2023-01-01,214,26.0,15.0,32.0,16.0,24.666666666666668,22.333333333333332,26.25,0.49999999999999994,0.8660254037844387,1.588235294117647,0.9908256880733946,167.4448087431694,377.8259963898284,316.55936289910136,1182.603552534231,787.6854759996638,25.15586283277655,25.175966994048146,272.5966485882245
사우디아라비아,상용,2023,2,1,겨울,0,218,25,27.0,21.0,17.0,26.0,26.916666666666668,47.05882352941176,23,2,1,2023-02-01,215,27.0,21.0,26.0,17.0,26.0,22.166666666666668,26.916666666666668,0.8660254037844386,0.5000000000000001,1.3888888888888888,0.8955223880597014,167.4448087431694,377.8259963898284,316.55936289910136,1182.603552534231,787.6854759996638,19.239812251292655,24.059050111439365,270.2074974249234
사우디아라비아,상용,2023,3,1,봄,0,219,16,25.0,26.0,26.0,22.666666666666668,26.08333333333333,-38.46153846153847,23,2,2,2023-03-01,216,25.0,26.0,19.0,26.0,22.666666666666668,21.666666666666668,26.083333333333332,1.0,6.123233995736766e-17,0.5925925925925926,0.5907692307692308,167.4448087431694,377.8259963898284,316.55936289910136,1182.603552534231,787.6854759996638,10.210305063416467,19.684716252694454,265.6669672868222
사우디아라비아,상용,2023,4,2,봄,0,220,8,16.0,27.0,32.0,16.333333333333332,24.08333333333333,-75.0,23,2,2,2023-04-01,217,16.0,27.0,15.0,32.0,16.333333333333332,20.5,24.083333333333332,0.8660254037844387,-0.4999999999999998,0.24242424242424243,0.318936877076412,167.4448087431694,377.8259963898284,316.55936289910136,1182.603552534231,787.6854759996638,10.208605569594566,16.271274326775917,264.52325236106543
사우디아라비아,상용,2023,5,2,봄,0,221,17,8.0,25.0,58.0,13.666666666666666,20.666666666666668,-70.6896551724138,23,2,2,2023-05-01,218,8.0,25.0,21.0,58.0,13.666666666666666,19.833333333333332,20.666666666666668,0.49999999999999994,-0.8660254037844387,0.288135593220339,0.7846153846153846,167.4448087431694,377.8259963898284,316.55936289910136,1182.603552534231,787.6854759996638,14.604070840550825,18.50192887141892,266.7674495416759
사우디아라비아,상용,2023,6,2,여름,0,222,12,17.0,16.0,16.0,12.333333333333334,20.33333333333333,-25.0,23,2,3,2023-06-01,219,17.0,16.0,26.0,16.0,12.333333333333334,17.5,20.333333333333332,1.2246467991473532e-16,-1.0,0.7058823529411765,0.5625,167.4448087431694,377.8259963898284,316.55936289910136,1182.603552534231,787.6854759996638,10.208605569594566,15.062696513626515,264.11850873346276
사우디아라비아,상용,2023,7,3,여름,0,223,10,12.0,8.0,32.0,13.0,18.5,-68.75,23,2,3,2023-07-01,220,12.0,8.0,27.0,32.0,13.0,14.666666666666666,18.5,-0.4999999999999997,-0.8660254037844388,0.30303030303030304,0.5128205128205128,167.4448087431694,377.8259963898284,316.55936289910136,1182.603552534231,787.6854759996638,10.208605569594566,14.95401519837751,264.0821121776863
사우디아라비아,상용,2023,8,3,여름,0,224,9,10.0,17.0,26.0,10.333333333333334,17.083333333333332,-65.38461538461539,23,2,3,2023-08-01,221,10.0,17.0,25.0,26.0,10.333333333333334,12.0,17.083333333333332,-0.8660254037844385,-0.5000000000000004,0.3333333333333333,0.4976958525345622,167.4448087431694,377.8259963898284,316.55936289910136,1182.603552534231,787.6854759996638,10.208605569594566,13.247770910832333,263.5107037875904
사우디아라비아,상용,2023,9,3,가을,0,225,13,9.0,12.0,19.0,10.666666666666666,16.583333333333332,-31.57894736842105,23,2,0,2023-09-01,222,9.0,12.0,16.0,19.0,10.666666666666666,11.5,16.583333333333332,-1.0,-1.8369701987210297e-16,0.65,0.7393364928909953,167.4448087431694,377.8259963898284,316.55936289910136,1182.603552534231,787.6854759996638,10.208605569594566,11.438289615185285,262.90472209926963
사우디아라비아,상용,2023,10,4,가을,0,226,25,13.0,10.0,15.0,15.666666666666666,17.416666666666668,66.66666666666666,23,2,0,2023-10-01,223,13.0,10.0,8.0,15.0,15.666666666666666,14.333333333333334,17.416666666666668,-0.8660254037844386,0.5000000000000001,1.5625,1.3574660633484161,167.4448087431694,377.8259963898284,316.55936289910136,1182.603552534231,787.6854759996638,39.79973155943413,17.326338937085406,274.9558095839574
사우디아라비아,상용,2023,11,4,가을,0,227,9,25.0,9.0,21.0,15.666666666666666,16.416666666666668,-57.14285714285714,23,2,0,2023-11-01,224,25.0,9.0,17.0,21.0,15.666666666666666,13.0,16.416666666666668,-0.5000000000000004,0.8660254037844384,0.4090909090909091,0.5167464114832535,167.4448087431694,377.8259963898284,316.55936289910136,1182.603552534231,787.6854759996638,10.567382853165736,12.09440751461392,263.24665649466436
사우디아라비아,상용,2023,12,4,겨울,0,228,19,9.0,13.0,26.0,17.666666666666668,15.833333333333334,-26.923076923076923,23,2,1,2023-12-01,225,9.0,13.0,12.0,26.0,17.666666666666668,14.166666666666666,15.833333333333334,-2.4492935982947064e-16,1.0,0.7037037037037037,1.1287128712871286,167.4448087431694,377.8259963898284,316.55936289910136,1182.603552534231,787.6854759996638,37.64093615034756,16.66174134384717,273.9979196355754
사우디아라비아,유학연수,2020,1,1,겨울,0,181,94,34.0,43.0,61.0,60.0,65.0,54.09836065573771,23,3,1,2020-01-01,171,34.0,43.0,32.0,61.0,60.0,67.33333333333333,65.0,0.49999999999999994,0.8660254037844387,1.5161290322580645,1.4242424242424243,167.4448087431694,377.8259963898284,296.23387096774195,1977.5538529641142,787.6854759996638,61.37339481578976,70.85237932496555,300.2296226741649
사우디아라비아,유학연수,2020,2,1,겨울,0,182,59,94.0,52.0,133.0,62.333333333333336,58.833333333333336,-55.639097744360896,23,3,1,2020-02-01,172,94.0,52.0,112.0,133.0,62.333333333333336,58.5,58.833333333333336,0.8660254037844386,0.5000000000000001,0.44029850746268656,0.9860724233983287,167.4448087431694,377.8259963898284,296.23387096774195,1977.5538529641142,787.6854759996638,58.477128774742695,78.83653245767279,301.9169397298595
사우디아라비아,유학연수,2020,3,1,봄,1,183,13,59.0,34.0,71.0,55.333333333333336,54.0,-81.69014084507043,23,3,2,2020-03-01,173,59.0,34.0,69.0,71.0,55.333333333333336,49.166666666666664,54.0,1.0,6.123233995736766e-17,0.18055555555555555,0.23636363636363636,167.4448087431694,377.8259963898284,296.23387096774195,1977.5538529641142,787.6854759996638,18.532331214982403,46.90592694547726,277.6177651181961
사우디아라비아,유학연수,2020,5,2,봄,1,185,2,0.0,59.0,34.0,5.0,49.66666666666666,-94.11764705882352,23,3,2,2020-05-01,174,13.0,94.0,43.0,20.0,24.666666666666668,42.333333333333336,52.5,0.49999999999999994,-0.8660254037844387,0.09523809523809523,0.037383177570093455,167.4448087431694,377.8259963898284,296.23387096774195,1977.5538529641142,787.6854759996638,8.756477896453314,23.515746130467182,266.45475296897735
사우디아라비아,유학연수,2020,6,2,여름,1,186,13,2.0,13.0,86.0,5.0,43.583333333333336,-84.88372093023256,23,3,3,2020-06-01,175,2.0,59.0,52.0,34.0,9.333333333333334,35.833333333333336,50.75,1.2246467991473532e-16,-1.0,0.37142857142857144,0.25120772946859904,167.4448087431694,377.8259963898284,296.23387096774195,1977.5538529641142,787.6854759996638,8.756477896453314,23.258626976789675,266.36864569656734
사우디아라비아,유학연수,2020,7,3,여름,1,187,10,13.0,0.0,32.0,8.333333333333334,41.75,-68.75,23,3,3,2020-07-01,176,13.0,13.0,34.0,86.0,8.333333333333334,31.833333333333332,44.416666666666664,-0.4999999999999997,-0.8660254037844388,0.11494252873563218,0.22018348623853212,167.4448087431694,377.8259963898284,296.23387096774195,1977.5538529641142,787.6854759996638,8.756477896453314,28.532876014326533,268.13495206518223
사우디아라비아,유학연수,2020,8,3,여름,1,188,4,10.0,2.0,112.0,9.0,32.75,-96.42857142857144,23,3,3,2020-08-01,177,10.0,2.0,94.0,32.0,9.0,16.833333333333332,42.083333333333336,-0.8660254037844385,-0.5000000000000004,0.12121212121212122,0.09284332688588007,167.4448087431694,377.8259963898284,296.23387096774195,1977.5538529641142,787.6854759996638,8.756477896453314,23.40504038784653,266.41767844768697
사우디아라비아,유학연수,2020,9,3,가을,1,189,11,4.0,13.0,69.0,8.333333333333334,27.916666666666668,-84.05797101449275,23,3,0,2020-09-01,178,4.0,13.0,59.0,112.0,8.333333333333334,8.833333333333334,33.666666666666664,-1.0,-1.8369701987210297e-16,0.09734513274336283,0.31730769230769235,167.4448087431694,377.8259963898284,296.23387096774195,1977.5538529641142,787.6854759996638,8.756477896453314,29.371092648607622,268.41566451711094
사우디아라비아,유학연수,2020,10,4,가을,1,190,8,11.0,10.0,43.0,7.666666666666667,25.0,-81.3953488372093,23,3,0,2020-10-01,179,11.0,10.0,13.0,69.0,7.666666666666667,8.0,28.583333333333332,-0.8660254037844386,0.5000000000000001,0.11428571428571428,0.27042253521126763,167.4448087431694,377.8259963898284,296.23387096774195,1977.5538529641142,787.6854759996638,7.910642332564849,15.327914644504817,263.4246042336367
사우디아라비아,유학연수,2020,11,4,가을,1,191,25,8.0,4.0,52.0,14.666666666666666,22.75,-51.92307692307693,23,3,0,2020-11-01,180,8.0,4.0,2.0,43.0,14.666666666666666,11.833333333333334,27.083333333333332,-0.5000000000000004,0.8660254037844384,0.5681818181818182,0.8902077151335311,167.4448087431694,377.8259963898284,296.23387096774195,1977.5538529641142,787.6854759996638,17.69496426072517,17.18771754438997,267.3801391596817
사우디아라비아,유학연수,2020,12,4,겨울,1,192,4,25.0,11.0,34.0,12.333333333333334,20.25,-88.23529411764706,23,3,1,2020-12-01,181,25.0,11.0,13.0,52.0,12.333333333333334,10.333333333333334,23.083333333333332,-2.4492935982947064e-16,1.0,0.07547169811320754,0.1660899653979239,167.4448087431694,377.8259963898284,296.23387096774195,1977.5538529641142,787.6854759996638,8.269419616136018,15.288278913800001,263.5335359666343
사우디아라비아,유학연수,2021,1,1,겨울,1,193,13,4.0,8.0,94.0,14.0,13.5,-86.17021276595744,23,3,1,2021-01-01,182,4.0,8.0,10.0,34.0,14.0,10.833333333333334,21.333333333333332,0.49999999999999994,0.8660254037844387,0.37142857142857144,0.582089552238806,167.4448087431694,377.8259963898284,296.23387096774195,1977.5538529641142,787.6854759996638,7.910642332564849,12.981429983942853,262.63878415379014
사우디아라비아,유학연수,2021,2,1,겨울,1,194,38,13.0,25.0,59.0,18.33333333333333,11.75,-35.59322033898305,23,3,1,2021-02-01,183,13.0,25.0,4.0,94.0,18.333333333333332,16.5,16.666666666666668,0.8660254037844386,0.5000000000000001,0.4,2.150943396226415,167.4448087431694,377.8259963898284,296.23387096774195,1977.5538529641142,787.6854759996638,37.896106285295474,33.30952805881174,279.6600534475362
사우디아라비아,유학연수,2021,3,1,봄,1,195,10,38.0,4.0,13.0,20.33333333333333,11.5,-23.07692307692308,23,3,2,2021-03-01,184,38.0,4.0,11.0,59.0,20.333333333333332,16.333333333333332,12.583333333333334,1.0,6.123233995736766e-17,0.16666666666666666,0.7361963190184049,167.4448087431694,377.8259963898284,296.23387096774195,1977.5538529641142,787.6854759996638,9.162627203742,19.29211940356719,265.17863324862543
사우디아라비아,유학연수,2021,5,2,봄,1,197,4,0.0,38.0,2.0,4.666666666666667,11.666666666666666,100.0,23,3,2,2021-05-01,185,10.0,13.0,8.0,13.0,17.333333333333332,15.666666666666666,11.833333333333334,0.49999999999999994,-0.8660254037844387,0.2857142857142857,0.3116883116883117,167.4448087431694,377.8259963898284,296.23387096774195,1977.5538529641142,787.6854759996638,7.910642332564849,10.08326853608988,261.6682116635296
사우디아라비아,유학연수,2021,7,3,여름,1,199,7,0.0,0.0,10.0,3.6666666666666665,10.333333333333334,-30.0,23,3,3,2021-07-01,186,4.0,38.0,25.0,2.0,7.0,12.666666666666666,12.25,-0.4999999999999997,-0.8660254037844388,2.3333333333333335,0.5283018867924528,167.4448087431694,377.8259963898284,296.23387096774195,1977.5538529641142,787.6854759996638,7.516304369673782,10.377143388552923,261.63231014987286
사우디아라비아,유학연수,2021,8,3,여름,1,200,39,7.0,4.0,4.0,15.333333333333334,13.25,875.0,23,3,3,2021-08-01,187,7.0,10.0,4.0,13.0,16.666666666666668,18.5,14.416666666666666,-0.8660254037844385,-0.5000000000000004,2.7857142857142856,2.5297297297297296,167.4448087431694,377.8259963898284,296.23387096774195,1977.5538529641142,787.6854759996638,39.35477157754569,24.558620306286024,277.22628558122796
사우디아라비아,유학연수,2021,9,3,가을,1,201,9,39.0,0.0,11.0,18.33333333333333,13.083333333333334,-18.181818181818183,23,3,0,2021-09-01,188,39.0,4.0,13.0,10.0,18.333333333333332,17.833333333333332,14.333333333333334,-1.0,-1.8369701987210297e-16,0.8181818181818182,0.5869565217391304,167.4448087431694,377.8259963898284,296.23387096774195,1977.5538529641142,787.6854759996638,9.160927709920099,12.827626750386928,263.0131443618411
사우디아라비아,유학연수,2021,10,4,가을,1,202,4,9.0,7.0,8.0,17.333333333333332,12.75,-50.0,23,3,0,2021-10-01,189,9.0,7.0,38.0,4.0,17.333333333333332,12.166666666666666,14.333333333333334,-0.8660254037844386,0.5000000000000001,0.8,0.2608695652173913,167.4448087431694,377.8259963898284,296.23387096774195,1977.5538529641142,787.6854759996638,8.756477896453314,13.661684661159233,263.154701832581
사우디아라비아,유학연수,2021,11,4,가을,1,203,18,4.0,39.0,25.0,10.333333333333334,12.166666666666666,-28.000000000000004,23,3,0,2021-11-01,190,4.0,39.0,10.0,11.0,10.333333333333334,13.5,14.916666666666666,-0.5000000000000004,0.8660254037844384,1.5,1.130890052356021,167.4448087431694,377.8259963898284,296.23387096774195,1977.5538529641142,787.6854759996638,33.80857306821275,13.627190686947612,271.6763055513077
사우디아라비아,유학연수,2021,12,4,겨울,1,204,12,18.0,9.0,4.0,11.333333333333334,12.833333333333334,200.0,23,3,1,2021-12-01,191,18.0,9.0,4.0,8.0,11.333333333333334,14.833333333333334,15.25,-2.4492935982947064e-16,1.0,1.3333333333333333,0.7384615384615385,167.4448087431694,377.8259963898284,296.23387096774195,1977.5538529641142,787.6854759996638,7.87508165324495,10.366404164200866,261.75091910570137
사우디아라비아,유학연수,2022,1,1,겨울,1,205,17,12.0,4.0,13.0,15.666666666666666,13.166666666666666,30.76923076923077,23,3,1,2022-01-01,192,12.0,4.0,7.0,25.0,15.666666666666666,16.5,14.583333333333334,0.49999999999999994,0.8660254037844387,0.6538461538461539,1.0909090909090908,167.4448087431694,377.8259963898284,296.23387096774195,1977.5538529641142,787.6854759996638,30.414276744776494,15.73576114486242,271.22629681988536
사우디아라비아,유학연수,2022,2,1,겨울,1,206,44,17.0,18.0,38.0,24.33333333333333,13.666666666666666,15.789473684210526,23,3,1,2022-02-01,193,17.0,18.0,39.0,4.0,24.333333333333332,17.333333333333332,17.916666666666668,0.8660254037844386,0.5000000000000001,8.8,2.3259911894273126,167.4448087431694,377.8259963898284,296.23387096774195,1977.5538529641142,787.6854759996638,41.63235202939662,32.38957689934128,280.62459544456095
