국가,목적,연월,예측입국자수,r2,mape,confidence
이탈리아,공용,2026-09,9,0.8962,14.91,85.1
이탈리아,공용,2026-10,5,0.8962,14.91,85.1
이탈리아,공용,2026-11,8,0.8962,14.91,85.1
이탈리아,공용,2026-12,2,0.8962,14.91,85.1
이탈리아,관광,2025-06,3742,0.9802,1.28,98.7
이탈리아,관광,2025-07,3874,0.9802,1.28,98.7
이탈리아,관광,2025-08,8235,0.9802,1.28,98.7
이탈리아,관광,2025-09,4783,0.9802,1.28,98.7
이탈리아,관광,2025-10,5810,0.9802,1.28,98.7
이탈리아,관광,2025-11,4662,0.9802,1.28,98.7
이탈리아,관광,2025-12,3516,0.9802,1.28,98.7
이탈리아,관광,2026-01,2006,0.9802,1.28,98.7
이탈리아,관광,2026-02,1714,0.9802,1.28,98.7
이탈리아,관광,2026-03,4906,0.9802,1.28,98.7
이탈리아,관광,2026-04,5656,0.9802,1.28,98.7
이탈리아,관광,2026-05,4282,0.9802,1.28,98.7
이탈리아,관광,2026-06,3747,0.9802,1.28,98.7
이탈리아,관광,2026-07,3927,0.9802,1.28,98.7
이탈리아,관광,2026-08,8212,0.9802,1.28,98.7
이탈리아,관광,2026-09,4760,0.9802,1.28,98.7
이탈리아,관광,2026-10,5820,0.9802,1.28,98.7
이탈리아,관광,2026-11,4673,0.9802,1.28,98.7
이탈리아,관광,2026-12,3484,0.9802,1.28,98.7
이탈리아,상용,2025-06,41,0.96,7.61,92.4
이탈리아,상용,2025-07,35,0.96,7.61,92.4
이탈리아,상용,2025-08,47,0.96,7.61,92.4
이탈리아,상용,2025-09,51,0.96,7.61,92.4
이탈리아,상용,2025-10,46,0.96,7.61,92.4
이탈리아,상용,2025-11,46,0.96,7.61,92.4
이탈리아,상용,2025-12,60,0.96,7.61,92.4
이탈리아,상용,2026-01,58,0.96,7.61,92.4
이탈리아,상용,2026-02,37,0.96,7.61,92.4
이탈리아,상용,2026-03,37,0.96,7.61,92.4
이탈리아,상용,2026-04,36,0.96,7.61,92.4
이탈리아,상용,2026-05,47,0.96,7.61,92.4
이탈리아,상용,2026-06,37,0.96,7.61,92.4
이탈리아,상용,2026-07,34,0.96,7.61,92.4
이탈리아,상용,2026-08,48,0.96,7.61,92.4
이탈리아,상용,2026-09,46,0.96,7.61,92.4
이탈리아,상용,2026-10,43,0.96,7.61,92.4
이탈리아,상용,2026-11,49,0.96,7.61,92.4
이탈리아,상용,2026-12,58,0.96,7.61,92.4
이탈리아,유학연수,2025-06,67,0.9933,2.7,97.3
이탈리아,유학연수,2025-07,53,0.9933,2.7,97.3
이탈리아,유학연수,2025-08,370,0.9933,2.7,97.3
이탈리아,유학연수,2025-09,55,0.9933,2.7,97.3
이탈리아,유학연수,2025-10,21,0.9933,2.7,97.3
이탈리아,유학연수,2025-11,92,0.9933,2.7,97.3
이탈리아,유학연수,2025-12,79,0.9933,2.7,97.3
이탈리아,유학연수,2026-01,73,0.9933,2.7,97.3
이탈리아,유학연수,2026-02,226,0.9933,2.7,97.3
이탈리아,유학연수,2026-03,42,0.9933,2.7,97.3
이탈리아,유학연수,2026-04,16,0.9933,2.7,97.3
이탈리아,유학연수,2026-05,61,0.9933,2.7,97.3
이탈리아,유학연수,2026-06,68,0.9933,2.7,97.3
이탈리아,유학연수,2026-07,53,0.9933,2.7,97.3
이탈리아,유학연수,2026-08,370,0.9933,2.7,97.3
이탈리아,유학연수,2026-09,55,0.9933,2.7,97.3
이탈리아,유학연수,2026-10,21,0.9933,2.7,97.3
이탈리아,유학연수,2026-11,92,0.9933,2.7,97.3
이탈리아,유학연수,2026-12,79,0.9933,2.7,97.3
인도,공용,2025-06,83,0.927,13.81,86.2
인도,공용,2025-07,37,0.927,13.81,86.2
인도,공용,2025-08,57,0.927,13.81,86.2
인도,공용,2025-09,61,0.927,13.81,86.2
인도,공용,2025-10,94,0.927,13.81,86.2
인도,공용,2025-11,55,0.927,13.81,86.2
인도,공용,2025-12,30,0.927,13.81,86.2
인도,공용,2025-06,423,0.9631,12.71,87.3
인도,공용,2025-07,352,0.9631,12.71,87.3
인도,공용,2025-08,279,0.9631,12.71,87.3
인도,공용,2025-09,392,0.9631,12.71,87.3
인도,공용,2025-10,444,0.9631,12.71,87.3
인도,공용,2025-11,266,0.9631,12.71,87.3
인도,공용,2025-12,185,0.9631,12.71,87.3
인도,공용,2026-01,51,0.927,13.81,86.2
인도,공용,2026-02,32,0.927,13.81,86.2
인도,공용,2026-03,41,0.927,13.81,86.2
인도,공용,2026-04,51,0.927,13.81,86.2
인도,공용,2026-05,81,0.927,13.81,86.2
인도,공용,2026-06,68,0.927,13.81,86.2
인도,공용,2026-07,37,0.927,13.81,86.2
인도,공용,2026-08,67,0.927,13.81,86.2
인도,공용,2026-09,61,0.927,13.81,86.2
인도,공용,2026-10,83,0.927,13.81,86.2
인도,공용,2026-11,63,0.927,13.81,86.2
인도,공용,2026-12,29,0.927,13.81,86.2
