국적,목적,년,월,입국자수
이스라엘,유학연수,2014,4,1.0
이스라엘,기타,2014,4,44.0
이  란,관광,2014,4,146.0
이  란,상용,2014,4,163.0
이  란,공용,2014,4,8.0
이  란,유학연수,2014,4,7.0
이  란,기타,2014,4,41.0
카자흐스탄,관광,2014,4,788.0
카자흐스탄,상용,2014,4,150.0
카자흐스탄,공용,2014,4,2.0
카자흐스탄,유학연수,2014,4,7.0
카자흐스탄,기타,2014,4,319.0
요르단,관광,2014,4,87.0
요르단,상용,2014,4,155.0
요르단,공용,2014,4,0.0
요르단,유학연수,2014,4,2.0
요르단,기타,2014,4,20.0
사우디아라비아,관광,2014,4,508.0
사우디아라비아,상용,2014,4,44.0
사우디아라비아,공용,2014,4,21.0
사우디아라비아,유학연수,2014,4,15.0
사우디아라비아,기타,2014,4,25.0
이라크,관광,2014,4,117.0
이라크,상용,2014,4,98.0
이라크,공용,2014,4,10.0
이라크,유학연수,2014,4,2.0
이라크,기타,2014,4,7.0
미  국,관광,2014,4,54859.0
미  국,상용,2014,4,979.0
미  국,공용,2014,4,1997.0
미  국,유학연수,2014,4,93.0
미  국,기타,2014,4,12267.0
에콰도르,관광,2014,4,103.0
에콰도르,상용,2014,4,2.0
에콰도르,공용,2014,4,0.0
에콰도르,유학연수,2014,4,0.0
에콰도르,기타,2014,4,26.0
쿠  바,관광,2014,4,8.0
쿠  바,상용,2014,4,0.0
쿠  바,공용,2014,4,0.0
쿠  바,유학연수,2014,4,0.0
쿠  바,기타,2014,4,3.0
캐나다,관광,2014,4,10081.0
캐나다,상용,2014,4,126.0
캐나다,공용,2014,4,8.0
캐나다,유학연수,2014,4,17.0
캐나다,기타,2014,4,2795.0
브라질,관광,2014,4,973.0
브라질,상용,2014,4,29.0
브라질,공용,2014,4,5.0
브라질,유학연수,2014,4,19.0
브라질,기타,2014,4,264.0
멕시코,관광,2014,4,907.0
멕시코,상용,2014,4,9.0
멕시코,공용,2014,4,5.0
멕시코,유학연수,2014,4,5.0
멕시코,기타,2014,4,288.0
칠  레,관광,2014,4,203.0
칠  레,상용,2014,4,4.0
칠  레,공용,2014,4,0.0
칠  레,유학연수,2014,4,2.0
칠  레,기타,2014,4,32.0
아르헨티나,관광,2014,4,221.0
아르헨티나,상용,2014,4,3.0
아르헨티나,공용,2014,4,3.0
아르헨티나,유학연수,2014,4,0.0
아르헨티나,기타,2014,4,92.0
콜롬비아,관광,2014,4,289.0
콜롬비아,상용,2014,4,0.0
콜롬비아,공용,2014,4,5.0
콜롬비아,유학연수,2014,4,1.0
콜롬비아,기타,2014,4,121.0
페  루,관광,2014,4,146.0
페  루,상용,2014,4,6.0
페  루,공용,2014,4,7.0
페  루,유학연수,2014,4,0.0
페  루,기타,2014,4,73.0
베네수엘라,관광,2014,4,102.0
베네수엘라,상용,2014,4,7.0
베네수엘라,공용,2014,4,1.0
베네수엘라,유학연수,2014,4,1.0
베네수엘라,기타,2014,4,56.0
러시아(연방),관광,2014,4,13055.0
러시아(연방),상용,2014,4,206.0
러시아(연방),공용,2014,4,9.0
러시아(연방),유학연수,2014,4,18.0
러시아(연방),기타,2014,4,7070.0
폴란드,관광,2014,4,723.0
폴란드,상용,2014,4,30.0
폴란드,공용,2014,4,0.0
폴란드,유학연수,2014,4,8.0
폴란드,기타,2014,4,339.0
덴마크,관광,2014,4,831.0
덴마크,상용,2014,4,80.0
덴마크,공용,2014,4,1.0
덴마크,유학연수,2014,4,9.0
덴마크,기타,2014,4,150.0
그리스,관광,2014,4,423.0
그리스,상용,2014,4,31.0
그리스,공용,2014,4,1.0
그리스,유학연수,2014,4,1.0
그리스,기타,2014,4,252.0
스위스,관광,2014,4,1180.0
스위스,상용,2014,4,24.0
스위스,공용,2014,4,5.0
스위스,유학연수,2014,4,11.0
스위스,기타,2014,4,127.0
노르웨이,관광,2014,4,1357.0
노르웨이,상용,2014,4,556.0
노르웨이,공용,2014,4,0.0
노르웨이,유학연수,2014,4,12.0
노르웨이,기타,2014,4,185.0
스페인,관광,2014,4,1356.0
스페인,상용,2014,4,28.0
스페인,공용,2014,4,5.0
스페인,유학연수,2014,4,24.0
스페인,기타,2014,4,311.0
루마니아,관광,2014,4,361.0
루마니아,상용,2014,4,27.0
루마니아,공용,2014,4,2.0
루마니아,유학연수,2014,4,0.0
루마니아,기타,2014,4,778.0
벨기에,관광,2014,4,736.0
벨기에,상용,2014,4,26.0
벨기에,공용,2014,4,1.0
벨기에,유학연수,2014,4,6.0
벨기에,기타,2014,4,106.0
독  일,관광,2014,4,7303.0
독  일,상용,2014,4,228.0
독  일,공용,2014,4,18.0
독  일,유학연수,2014,4,81.0
독  일,기타,2014,4,1328.0
영  국,관광,2014,4,8374.0
영  국,상용,2014,4,649.0
영  국,공용,2014,4,13.0
영  국,유학연수,2014,4,14.0
영  국,기타,2014,4,2091.0
프랑스,관광,2014,4,5919.0
프랑스,상용,2014,4,336.0
프랑스,공용,2014,4,18.0
프랑스,유학연수,2014,4,119.0
프랑스,기타,2014,4,873.0
네덜란드,관광,2014,4,2026.0
네덜란드,상용,2014,4,78.0
네덜란드,공용,2014,4,1.0
네덜란드,유학연수,2014,4,26.0
네덜란드,기타,2014,4,526.0
우크라이나,관광,2014,4,560.0
우크라이나,상용,2014,4,115.0
우크라이나,공용,2014,4,1.0
우크라이나,유학연수,2014,4,2.0
우크라이나,기타,2014,4,1495.0
이탈리아,관광,2014,4,2436.0
이탈리아,상용,2014,4,93.0
이탈리아,공용,2014,4,9.0
이탈리아,유학연수,2014,4,4.0
이탈리아,기타,2014,4,1946.0
불가리아,관광,2014,4,189.0
불가리아,상용,2014,4,9.0
불가리아,공용,2014,4,0.0
불가리아,유학연수,2014,4,1.0
불가리아,기타,2014,4,563.0
스웨덴,관광,2014,4,1414.0
스웨덴,상용,2014,4,67.0
스웨덴,공용,2014,4,3.0
스웨덴,유학연수,2014,4,22.0
스웨덴,기타,2014,4,159.0
오스트레일리아,관광,2014,4,11557.0
오스트레일리아,상용,2014,4,451.0
오스트레일리아,공용,2014,4,59.0
오스트레일리아,유학연수,2014,4,4.0
오스트레일리아,기타,2014,4,1618.0
뉴질랜드,관광,2014,4,1954.0
뉴질랜드,상용,2014,4,59.0
뉴질랜드,공용,2014,4,1.0
뉴질랜드,유학연수,2014,4,1.0
뉴질랜드,기타,2014,4,425.0
키리바시,관광,2014,4,19.0
키리바시,상용,2014,4,0.0
키리바시,공용,2014,4,0.0
키리바시,유학연수,2014,4,0.0
키리바시,기타,2014,4,42.0
피  지,관광,2014,4,219.0
피  지,상용,2014,4,0.0
피  지,공용,2014,4,0.0
피  지,유학연수,2014,4,0.0
피  지,기타,2014,4,6.0
남아프리카 공화국,관광,2014,4,370.0
남아프리카 공화국,상용,2014,4,28.0
남아프리카 공화국,공용,2014,4,1.0
남아프리카 공화국,유학연수,2014,4,3.0
남아프리카 공화국,기타,2014,4,339.0
나이지리아,관광,2014,4,66.0
나이지리아,상용,2014,4,117.0
나이지리아,공용,2014,4,6.0
나이지리아,유학연수,2014,4,5.0
나이지리아,기타,2014,4,50.0
이집트,관광,2014,4,509.0
이집트,상용,2014,4,54.0
이집트,공용,2014,4,0.0
이집트,유학연수,2014,4,2.0
이집트,기타,2014,4,88.0
일  본,관광,2014,5,184996.0
일  본,상용,2014,5,3780.0
일  본,공용,2014,5,92.0
일  본,유학연수,2014,5,391.0
일  본,기타,2014,5,12230.0
인  도,관광,2014,5,2509.0
인  도,상용,2014,5,2770.0
인  도,공용,2014,5,32.0
인  도,유학연수,2014,5,62.0
인  도,기타,2014,5,7831.0
베트남,관광,2014,5,8013.0
베트남,상용,2014,5,555.0
베트남,공용,2014,5,226.0
베트남,유학연수,2014,5,159.0
베트남,기타,2014,5,4511.0
미얀마,관광,2014,5,1235.0
미얀마,상용,2014,5,20.0
미얀마,공용,2014,5,65.0
미얀마,유학연수,2014,5,9.0
미얀마,기타,2014,5,3753.0
몽  골,관광,2014,5,3758.0
몽  골,상용,2014,5,215.0
몽  골,공용,2014,5,220.0
몽  골,유학연수,2014,5,105.0
몽  골,기타,2014,5,426.0
스리랑카,관광,2014,5,208.0
스리랑카,상용,2014,5,54.0
스리랑카,공용,2014,5,4.0
스리랑카,유학연수,2014,5,8.0
스리랑카,기타,2014,5,1423.0
파키스탄,관광,2014,5,268.0
파키스탄,상용,2014,5,277.0
파키스탄,공용,2014,5,22.0
파키스탄,유학연수,2014,5,24.0
파키스탄,기타,2014,5,235.0
방글라데시,관광,2014,5,179.0
방글라데시,상용,2014,5,124.0
방글라데시,공용,2014,5,61.0
방글라데시,유학연수,2014,5,10.0
방글라데시,기타,2014,5,379.0
중  국,관광,2014,5,410971.0
중  국,상용,2014,5,7908.0
중  국,공용,2014,5,266.0
중  국,유학연수,2014,5,4082.0
중  국,기타,2014,5,93804.0
대  만,관광,2014,5,58051.0
대  만,상용,2014,5,78.0
대  만,공용,2014,5,13.0
대  만,유학연수,2014,5,104.0
대  만,기타,2014,5,1859.0
필리핀,관광,2014,5,15171.0
필리핀,상용,2014,5,286.0
필리핀,공용,2014,5,138.0
필리핀,유학연수,2014,5,40.0
필리핀,기타,2014,5,28282.0
홍  콩,관광,2014,5,46081.0
홍  콩,상용,2014,5,119.0
홍  콩,공용,2014,5,1.0
홍  콩,유학연수,2014,5,60.0
홍  콩,기타,2014,5,803.0
태  국,관광,2014,5,34721.0
태  국,상용,2014,5,66.0
태  국,공용,2014,5,193.0
태  국,유학연수,2014,5,45.0
태  국,기타,2014,5,6544.0
말레이시아,관광,2014,5,19397.0
말레이시아,상용,2014,5,222.0
말레이시아,공용,2014,5,6.0
말레이시아,유학연수,2014,5,40.0
말레이시아,기타,2014,5,1693.0
싱가포르,관광,2014,5,15748.0
싱가포르,상용,2014,5,319.0
싱가포르,공용,2014,5,6.0
싱가포르,유학연수,2014,5,32.0
싱가포르,기타,2014,5,1643.0
인도네시아,관광,2014,5,11969.0
인도네시아,상용,2014,5,491.0
인도네시아,공용,2014,5,45.0
인도네시아,유학연수,2014,5,43.0
인도네시아,기타,2014,5,9730.0
우즈베키스탄,관광,2014,5,1205.0
우즈베키스탄,상용,2014,5,665.0
우즈베키스탄,공용,2014,5,0.0
우즈베키스탄,유학연수,2014,5,30.0
우즈베키스탄,기타,2014,5,2090.0
터  키,관광,2014,5,910.0
터  키,상용,2014,5,24.0
터  키,공용,2014,5,65.0
터  키,유학연수,2014,5,22.0
터  키,기타,2014,5,982.0
이스라엘,관광,2014,5,1065.0
이스라엘,상용,2014,5,4.0
이스라엘,공용,2014,5,2.0
이스라엘,유학연수,2014,5,2.0
이스라엘,기타,2014,5,104.0
이  란,관광,2014,5,147.0
이  란,상용,2014,5,288.0
이  란,공용,2014,5,0.0
이  란,유학연수,2014,5,9.0
이  란,기타,2014,5,50.0
카자흐스탄,관광,2014,5,1201.0
카자흐스탄,상용,2014,5,130.0
카자흐스탄,공용,2014,5,6.0
카자흐스탄,유학연수,2014,5,29.0
카자흐스탄,기타,2014,5,318.0
요르단,관광,2014,5,101.0
요르단,상용,2014,5,144.0
요르단,공용,2014,5,2.0
요르단,유학연수,2014,5,5.0
요르단,기타,2014,5,22.0
사우디아라비아,관광,2014,5,592.0
사우디아라비아,상용,2014,5,63.0
사우디아라비아,공용,2014,5,10.0
사우디아라비아,유학연수,2014,5,31.0
사우디아라비아,기타,2014,5,35.0
이라크,관광,2014,5,67.0
이라크,상용,2014,5,157.0
이라크,공용,2014,5,13.0
이라크,유학연수,2014,5,1.0
이라크,기타,2014,5,4.0
미  국,관광,2014,5,51402.0
미  국,상용,2014,5,1185.0
미  국,공용,2014,5,1411.0
미  국,유학연수,2014,5,138.0
미  국,기타,2014,5,13792.0
에콰도르,관광,2014,5,84.0
에콰도르,상용,2014,5,0.0
에콰도르,공용,2014,5,1.0
에콰도르,유학연수,2014,5,7.0
에콰도르,기타,2014,5,20.0
쿠  바,관광,2014,5,8.0
쿠  바,상용,2014,5,3.0
쿠  바,공용,2014,5,1.0
쿠  바,유학연수,2014,5,0.0
쿠  바,기타,2014,5,0.0
캐나다,관광,2014,5,9492.0
캐나다,상용,2014,5,218.0
캐나다,공용,2014,5,4.0
캐나다,유학연수,2014,5,26.0
캐나다,기타,2014,5,3363.0
브라질,관광,2014,5,853.0
브라질,상용,2014,5,32.0
브라질,공용,2014,5,4.0
브라질,유학연수,2014,5,75.0
브라질,기타,2014,5,276.0
멕시코,관광,2014,5,826.0
멕시코,상용,2014,5,15.0
멕시코,공용,2014,5,10.0
멕시코,유학연수,2014,5,18.0
멕시코,기타,2014,5,398.0
칠  레,관광,2014,5,216.0
칠  레,상용,2014,5,9.0
칠  레,공용,2014,5,0.0
칠  레,유학연수,2014,5,10.0
칠  레,기타,2014,5,88.0
아르헨티나,관광,2014,5,158.0
아르헨티나,상용,2014,5,4.0
아르헨티나,공용,2014,5,2.0
아르헨티나,유학연수,2014,5,1.0
아르헨티나,기타,2014,5,74.0
콜롬비아,관광,2014,5,260.0
콜롬비아,상용,2014,5,4.0
콜롬비아,공용,2014,5,6.0
콜롬비아,유학연수,2014,5,10.0
콜롬비아,기타,2014,5,105.0
페  루,관광,2014,5,179.0
페  루,상용,2014,5,6.0
페  루,공용,2014,5,0.0
페  루,유학연수,2014,5,4.0
페  루,기타,2014,5,85.0
베네수엘라,관광,2014,5,102.0
베네수엘라,상용,2014,5,9.0
베네수엘라,공용,2014,5,1.0
베네수엘라,유학연수,2014,5,2.0
베네수엘라,기타,2014,5,74.0
러시아(연방),관광,2014,5,13128.0
러시아(연방),상용,2014,5,198.0
러시아(연방),공용,2014,5,13.0
러시아(연방),유학연수,2014,5,41.0
러시아(연방),기타,2014,5,5906.0
폴란드,관광,2014,5,904.0
폴란드,상용,2014,5,52.0
폴란드,공용,2014,5,0.0
폴란드,유학연수,2014,5,21.0
폴란드,기타,2014,5,534.0
덴마크,관광,2014,5,757.0
덴마크,상용,2014,5,86.0
덴마크,공용,2014,5,0.0
덴마크,유학연수,2014,5,18.0
덴마크,기타,2014,5,104.0
그리스,관광,2014,5,377.0
그리스,상용,2014,5,29.0
그리스,공용,2014,5,0.0
그리스,유학연수,2014,5,0.0
그리스,기타,2014,5,339.0
스위스,관광,2014,5,943.0
스위스,상용,2014,5,26.0
스위스,공용,2014,5,1.0
스위스,유학연수,2014,5,16.0
스위스,기타,2014,5,108.0
노르웨이,관광,2014,5,1016.0
노르웨이,상용,2014,5,479.0
노르웨이,공용,2014,5,0.0
노르웨이,유학연수,2014,5,15.0
노르웨이,기타,2014,5,145.0
스페인,관광,2014,5,1103.0
스페인,상용,2014,5,35.0
스페인,공용,2014,5,7.0
스페인,유학연수,2014,5,34.0
스페인,기타,2014,5,338.0
루마니아,관광,2014,5,435.0
루마니아,상용,2014,5,28.0
루마니아,공용,2014,5,2.0
루마니아,유학연수,2014,5,2.0
루마니아,기타,2014,5,813.0
벨기에,관광,2014,5,623.0
벨기에,상용,2014,5,21.0
벨기에,공용,2014,5,3.0
벨기에,유학연수,2014,5,11.0
벨기에,기타,2014,5,112.0
독  일,관광,2014,5,6747.0
독  일,상용,2014,5,278.0
독  일,공용,2014,5,15.0
독  일,유학연수,2014,5,118.0
독  일,기타,2014,5,1674.0
영  국,관광,2014,5,7567.0
영  국,상용,2014,5,720.0
영  국,공용,2014,5,13.0
영  국,유학연수,2014,5,20.0
영  국,기타,2014,5,2297.0
프랑스,관광,2014,5,5087.0
프랑스,상용,2014,5,411.0
프랑스,공용,2014,5,38.0
프랑스,유학연수,2014,5,236.0
프랑스,기타,2014,5,1167.0
네덜란드,관광,2014,5,1863.0
네덜란드,상용,2014,5,85.0
네덜란드,공용,2014,5,1.0
네덜란드,유학연수,2014,5,55.0
네덜란드,기타,2014,5,554.0
우크라이나,관광,2014,5,446.0
우크라이나,상용,2014,5,117.0
우크라이나,공용,2014,5,1.0
우크라이나,유학연수,2014,5,7.0
우크라이나,기타,2014,5,1765.0
이탈리아,관광,2014,5,2352.0
이탈리아,상용,2014,5,107.0
이탈리아,공용,2014,5,10.0
이탈리아,유학연수,2014,5,13.0
이탈리아,기타,2014,5,1449.0
불가리아,관광,2014,5,191.0
불가리아,상용,2014,5,16.0
불가리아,공용,2014,5,0.0
불가리아,유학연수,2014,5,4.0
불가리아,기타,2014,5,566.0
스웨덴,관광,2014,5,1275.0
스웨덴,상용,2014,5,71.0
스웨덴,공용,2014,5,8.0
스웨덴,유학연수,2014,5,42.0
스웨덴,기타,2014,5,183.0
오스트레일리아,관광,2014,5,9298.0
오스트레일리아,상용,2014,5,872.0
오스트레일리아,공용,2014,5,30.0
오스트레일리아,유학연수,2014,5,15.0
오스트레일리아,기타,2014,5,1888.0
뉴질랜드,관광,2014,5,2002.0
뉴질랜드,상용,2014,5,96.0
뉴질랜드,공용,2014,5,0.0
뉴질랜드,유학연수,2014,5,1.0
뉴질랜드,기타,2014,5,526.0
키리바시,관광,2014,5,32.0
키리바시,상용,2014,5,0.0
키리바시,공용,2014,5,0.0
키리바시,유학연수,2014,5,0.0
키리바시,기타,2014,5,78.0
피  지,관광,2014,5,328.0
피  지,상용,2014,5,1.0
피  지,공용,2014,5,0.0
피  지,유학연수,2014,5,1.0
피  지,기타,2014,5,5.0
남아프리카 공화국,관광,2014,5,434.0
남아프리카 공화국,상용,2014,5,44.0
남아프리카 공화국,공용,2014,5,2.0
남아프리카 공화국,유학연수,2014,5,0.0
남아프리카 공화국,기타,2014,5,474.0
나이지리아,관광,2014,5,164.0
나이지리아,상용,2014,5,203.0
나이지리아,공용,2014,5,12.0
나이지리아,유학연수,2014,5,42.0
나이지리아,기타,2014,5,8.0
이집트,관광,2014,5,477.0
이집트,상용,2014,5,78.0
이집트,공용,2014,5,0.0
이집트,유학연수,2014,5,5.0
이집트,기타,2014,5,76.0
일  본,관광,2014,6,164438.0
일  본,상용,2014,6,2230.0
일  본,공용,2014,6,146.0
일  본,유학연수,2014,6,574.0
일  본,기타,2014,6,5668.0
인  도,관광,2014,6,2204.0
인  도,상용,2014,6,2955.0
인  도,공용,2014,6,25.0
인  도,유학연수,2014,6,67.0
인  도,기타,2014,6,12219.0
베트남,관광,2014,6,7830.0
베트남,상용,2014,6,468.0
베트남,공용,2014,6,232.0
베트남,유학연수,2014,6,279.0
베트남,기타,2014,6,4011.0
미얀마,관광,2014,6,1261.0
미얀마,상용,2014,6,21.0
미얀마,공용,2014,6,57.0
미얀마,유학연수,2014,6,17.0
미얀마,기타,2014,6,4644.0
몽  골,관광,2014,6,4509.0
몽  골,상용,2014,6,174.0
몽  골,공용,2014,6,216.0
몽  골,유학연수,2014,6,178.0
몽  골,기타,2014,6,331.0
스리랑카,관광,2014,6,269.0
스리랑카,상용,2014,6,73.0
스리랑카,공용,2014,6,19.0
스리랑카,유학연수,2014,6,11.0
스리랑카,기타,2014,6,916.0
파키스탄,관광,2014,6,216.0
파키스탄,상용,2014,6,238.0
파키스탄,공용,2014,6,13.0
파키스탄,유학연수,2014,6,35.0
파키스탄,기타,2014,6,294.0
방글라데시,관광,2014,6,178.0
방글라데시,상용,2014,6,146.0
방글라데시,공용,2014,6,47.0
방글라데시,유학연수,2014,6,33.0
방글라데시,기타,2014,6,422.0
중  국,관광,2014,6,429991.0
중  국,상용,2014,6,8510.0
중  국,공용,2014,6,309.0
중  국,유학연수,2014,6,5480.0
중  국,기타,2014,6,129562.0
대  만,관광,2014,6,58980.0
대  만,상용,2014,6,72.0
대  만,공용,2014,6,4.0
대  만,유학연수,2014,6,185.0
대  만,기타,2014,6,1608.0
필리핀,관광,2014,6,8682.0
필리핀,상용,2014,6,242.0
필리핀,공용,2014,6,116.0
필리핀,유학연수,2014,6,57.0
필리핀,기타,2014,6,36586.0
홍  콩,관광,2014,6,53593.0
홍  콩,상용,2014,6,84.0
홍  콩,공용,2014,6,0.0
홍  콩,유학연수,2014,6,94.0
홍  콩,기타,2014,6,1113.0
태  국,관광,2014,6,23538.0
태  국,상용,2014,6,62.0
태  국,공용,2014,6,246.0
태  국,유학연수,2014,6,59.0
태  국,기타,2014,6,5499.0
말레이시아,관광,2014,6,13847.0
말레이시아,상용,2014,6,175.0
말레이시아,공용,2014,6,4.0
말레이시아,유학연수,2014,6,65.0
말레이시아,기타,2014,6,1887.0
싱가포르,관광,2014,6,19135.0
싱가포르,상용,2014,6,267.0
싱가포르,공용,2014,6,7.0
싱가포르,유학연수,2014,6,37.0
싱가포르,기타,2014,6,1564.0
인도네시아,관광,2014,6,10425.0
인도네시아,상용,2014,6,379.0
인도네시아,공용,2014,6,55.0
인도네시아,유학연수,2014,6,66.0
인도네시아,기타,2014,6,10823.0
우즈베키스탄,관광,2014,6,1198.0
우즈베키스탄,상용,2014,6,704.0
우즈베키스탄,공용,2014,6,0.0
우즈베키스탄,유학연수,2014,6,35.0
우즈베키스탄,기타,2014,6,1657.0
터  키,관광,2014,6,1128.0
터  키,상용,2014,6,13.0
터  키,공용,2014,6,65.0
터  키,유학연수,2014,6,18.0
터  키,기타,2014,6,1149.0
이스라엘,관광,2014,6,818.0
이스라엘,상용,2014,6,3.0
이스라엘,공용,2014,6,3.0
이스라엘,유학연수,2014,6,2.0
이스라엘,기타,2014,6,27.0
이  란,관광,2014,6,195.0
